,week_ending,Case_Rate_Location,Case_Count,dayofyear,year,CasesByModZCTA_ID
11805,2021-09-11,11691,124.15,254,2021,2275
11806,2021-09-18,11691,194.45,261,2021,2282
11807,2021-09-25,11691,192.95,268,2021,2289
11808,2021-10-02,11691,133.12,275,2021,2296
11809,2021-10-09,11691,152.57,282,2021,2303
11810,2021-10-16,11691,136.11,289,2021,2310
11811,2021-10-23,11691,97.22,296,2021,2317
11812,2021-10-30,11691,118.16,303,2021,2324
11813,2021-11-06,11691,127.14,310,2021,2331
11814,2020-08-08,11692,28.53,221,2020,2241
11815,2020-08-15,11692,28.53,228,2020,2248
11816,2020-08-22,11692,19.02,235,2020,2255
11817,2020-08-29,11692,4.76,242,2020,2262
11818,2020-09-05,11692,14.27,249,2020,2269
11819,2020-09-12,11692,19.02,256,2020,2276
11820,2020-09-19,11692,9.51,263,2020,2283
11821,2020-09-26,11692,19.02,270,2020,2290
11822,2020-10-03,11692,23.78,277,2020,2297
11823,2020-10-10,11692,52.31,284,2020,2304
11824,2020-10-17,11692,28.53,291,2020,2311
11825,2020-10-24,11692,23.78,298,2020,2318
11826,2020-10-31,11692,28.53,305,2020,2325
11827,2020-11-07,11692,23.78,312,2020,2332
11828,2020-11-14,11692,71.33,319,2020,2339
11829,2020-11-21,11692,104.62,326,2020,2346
11830,2020-11-28,11692,80.84,333,2020,2353
11831,2020-12-05,11692,166.44,340,2020,2360
11832,2020-12-12,11692,280.56,347,2020,2367
11833,2020-12-19,11692,233.01,354,2020,2374
11834,2020-12-26,11692,247.28,361,2020,2381
11835,2021-01-02,11692,366.16,2,2021,2023
11836,2021-01-09,11692,447.0,9,2021,2030
11837,2021-01-16,11692,475.53,16,2021,2037
11838,2021-01-23,11692,451.75,23,2021,2044
11839,2021-01-30,11692,351.89,30,2021,2051
11840,2021-02-06,11692,309.1,37,2021,2058
11841,2021-02-13,11692,213.99,44,2021,2065
11842,2021-02-20,11692,209.23,51,2021,2072
11843,2021-02-27,11692,237.77,58,2021,2079
11844,2021-03-06,11692,171.19,65,2021,2086
11845,2021-03-13,11692,242.52,72,2021,2093
11846,2021-03-20,11692,237.77,79,2021,2100
11847,2021-03-27,11692,328.12,86,2021,2107
11848,2021-04-03,11692,275.81,93,2021,2114
11849,2021-04-10,11692,218.74,100,2021,2121
11850,2021-04-17,11692,228.25,107,2021,2128
11851,2021-04-24,11692,99.86,114,2021,2135
11852,2021-05-01,11692,71.33,121,2021,2142
11853,2021-05-08,11692,95.11,128,2021,2149
11854,2021-05-15,11692,38.04,135,2021,2156
11855,2021-05-22,11692,52.31,142,2021,2163
11856,2021-05-29,11692,4.76,149,2021,2170
11857,2021-06-05,11692,14.27,156,2021,2177
11858,2021-06-12,11692,33.29,163,2021,2184
11859,2021-06-19,11692,14.27,170,2021,2191
11860,2021-06-26,11692,14.27,177,2021,2198
11861,2021-07-03,11692,14.27,184,2021,2205
