,date,MODZCTA_Location,Hosp_Rate,dayofyear,year,Hospital_by_modzcta_ID
1156,2021-07-01,10308,33.5,182,2021,2203
1157,2021-08-01,10308,57.0,213,2021,2234
1158,2021-09-01,10308,16.8,244,2021,2265
1159,2021-10-01,10308,16.8,274,2021,2295
1160,2020-03-01,10309,130.5,61,2020,2081
1161,2020-04-01,10309,151.8,92,2020,2112
1162,2020-05-01,10309,24.3,122,2020,2142
1163,2020-06-01,10309,,153,2020,2173
1164,2020-07-01,10309,6.1,183,2020,2203
1165,2020-08-01,10309,9.1,214,2020,2234
1166,2020-09-01,10309,12.1,245,2020,2265
1167,2020-10-01,10309,18.2,275,2020,2295
1168,2020-11-01,10309,54.6,306,2020,2326
1169,2020-12-01,10309,133.6,336,2020,2356
1170,2021-01-01,10309,151.8,1,2021,2022
1171,2021-02-01,10309,75.9,32,2021,2053
1172,2021-03-01,10309,85.0,60,2021,2081
1173,2021-04-01,10309,57.7,91,2021,2112
1174,2021-05-01,10309,18.2,121,2021,2142
1175,2021-06-01,10309,18.2,152,2021,2173
1176,2021-07-01,10309,12.1,182,2021,2203
1177,2021-08-01,10309,45.5,213,2021,2234
1178,2021-09-01,10309,36.4,244,2021,2265
1179,2021-10-01,10309,15.2,274,2021,2295
1180,2020-03-01,10310,149.3,61,2020,2081
1181,2020-04-01,10310,264.5,92,2020,2112
1182,2020-05-01,10310,29.9,122,2020,2142
1183,2020-06-01,10310,17.1,153,2020,2173
1184,2020-07-01,10310,21.3,183,2020,2203
1185,2020-08-01,10310,21.3,214,2020,2234
1186,2020-09-01,10310,17.1,245,2020,2265
1187,2020-10-01,10310,8.5,275,2020,2295
1188,2020-11-01,10310,72.5,306,2020,2326
1189,2020-12-01,10310,145.0,336,2020,2356
1190,2021-01-01,10310,128.0,1,2021,2022
1191,2021-02-01,10310,93.9,32,2021,2053
1192,2021-03-01,10310,93.9,60,2021,2081
1193,2021-04-01,10310,85.3,91,2021,2112
1194,2021-05-01,10310,29.9,121,2021,2142
1195,2021-06-01,10310,17.1,152,2021,2173
1196,2021-07-01,10310,29.9,182,2021,2203
1197,2021-08-01,10310,55.5,213,2021,2234
1198,2021-09-01,10310,55.5,244,2021,2265
1199,2021-10-01,10310,29.9,274,2021,2295
1200,2020-03-01,10312,117.9,61,2020,2081
1201,2020-04-01,10312,131.0,92,2020,2112
1202,2020-05-01,10312,26.2,122,2020,2142
1203,2020-06-01,10312,1.6,153,2020,2173
1204,2020-07-01,10312,9.8,183,2020,2203
1205,2020-08-01,10312,3.3,214,2020,2234
1206,2020-09-01,10312,8.2,245,2020,2265
1207,2020-10-01,10312,16.4,275,2020,2295
1208,2020-11-01,10312,63.9,306,2020,2326
1209,2020-12-01,10312,109.7,336,2020,2356
1210,2021-01-01,10312,158.9,1,2021,2022
1211,2021-02-01,10312,60.6,32,2021,2053
1212,2021-03-01,10312,90.1,60,2021,2081
1213,2021-04-01,10312,55.7,91,2021,2112
1214,2021-05-01,10312,21.3,121,2021,2142
1215,2021-06-01,10312,9.8,152,2021,2173
1216,2021-07-01,10312,27.8,182,2021,2203
1217,2021-08-01,10312,72.1,213,2021,2234
1218,2021-09-01,10312,42.6,244,2021,2265
1219,2021-10-01,10312,13.1,274,2021,2295
1220,2020-03-01,10314,143.7,61,2020,2081
1221,2020-04-01,10314,232.4,92,2020,2112
1222,2020-05-01,10314,50.8,122,2020,2142
1223,2020-06-01,10314,20.5,153,2020,2173
1224,2020-07-01,10314,15.1,183,2020,2203
1225,2020-08-01,10314,7.6,214,2020,2234
1226,2020-09-01,10314,10.8,245,2020,2265
1227,2020-10-01,10314,22.7,275,2020,2295
1228,2020-11-01,10314,89.7,306,2020,2326
1229,2020-12-01,10314,154.6,336,2020,2356
1230,2021-01-01,10314,168.6,1,2021,2022
1231,2021-02-01,10314,76.7,32,2021,2053
1232,2021-03-01,10314,103.8,60,2021,2081
1233,2021-04-01,10314,73.5,91,2021,2112
1234,2021-05-01,10314,19.5,121,2021,2142
1235,2021-06-01,10314,10.8,152,2021,2173
1236,2021-07-01,10314,22.7,182,2021,2203
1237,2021-08-01,10314,50.8,213,2021,2234
1238,2021-09-01,10314,34.6,244,2021,2265
1239,2021-10-01,10314,32.4,274,2021,2295
1240,2020-03-01,10451,276.6,61,2020,2081
1241,2020-04-01,10451,418.0,92,2020,2112
1242,2020-05-01,10451,50.7,122,2020,2142
1243,2020-06-01,10451,21.1,153,2020,2173
1244,2020-07-01,10451,19.0,183,2020,2203
1245,2020-08-01,10451,33.8,214,2020,2234
1246,2020-09-01,10451,8.4,245,2020,2265
1247,2020-10-01,10451,29.6,275,2020,2295
1248,2020-11-01,10451,57.0,306,2020,2326
1249,2020-12-01,10451,82.3,336,2020,2356
1250,2021-01-01,10451,156.2,1,2021,2022
1251,2021-02-01,10451,171.0,32,2021,2053
1252,2021-03-01,10451,135.1,60,2021,2081
1253,2021-04-01,10451,76.0,91,2021,2112
1254,2021-05-01,10451,25.3,121,2021,2142
1255,2021-06-01,10451,21.1,152,2021,2173
1256,2021-07-01,10451,14.8,182,2021,2203
1257,2021-08-01,10451,48.6,213,2021,2234
1258,2021-09-01,10451,46.4,244,2021,2265
1259,2021-10-01,10451,38.0,274,2021,2295
1260,2020-03-01,10452,263.3,61,2020,2081
1261,2020-04-01,10452,389.6,92,2020,2112
1262,2020-05-01,10452,69.1,122,2020,2142
1263,2020-06-01,10452,23.9,153,2020,2173
1264,2020-07-01,10452,18.6,183,2020,2203
1265,2020-08-01,10452,18.6,214,2020,2234
1266,2020-09-01,10452,18.6,245,2020,2265
1267,2020-10-01,10452,6.6,275,2020,2295
1268,2020-11-01,10452,47.9,306,2020,2326
1269,2020-12-01,10452,101.0,336,2020,2356
1270,2021-01-01,10452,163.5,1,2021,2022
1271,2021-02-01,10452,133.0,32,2021,2053
1272,2021-03-01,10452,114.3,60,2021,2081
1273,2021-04-01,10452,59.8,91,2021,2112
1274,2021-05-01,10452,17.3,121,2021,2142
1275,2021-06-01,10452,12.0,152,2021,2173
1276,2021-07-01,10452,18.6,182,2021,2203
1277,2021-08-01,10452,53.2,213,2021,2234
1278,2021-09-01,10452,41.2,244,2021,2265
1279,2021-10-01,10452,21.3,274,2021,2295
1280,2020-03-01,10453,287.2,61,2020,2081
1281,2020-04-01,10453,408.0,92,2020,2112
1282,2020-05-01,10453,58.5,122,2020,2142
1283,2020-06-01,10453,29.2,153,2020,2173
1284,2020-07-01,10453,17.8,183,2020,2203
1285,2020-08-01,10453,20.3,214,2020,2234
1286,2020-09-01,10453,15.3,245,2020,2265
1287,2020-10-01,10453,24.1,275,2020,2295
1288,2020-11-01,10453,45.8,306,2020,2326
1289,2020-12-01,10453,111.8,336,2020,2356
1290,2021-01-01,10453,141.1,1,2021,2022
1291,2021-02-01,10453,150.0,32,2021,2053
1292,2021-03-01,10453,141.1,60,2021,2081
1293,2021-04-01,10453,58.5,91,2021,2112
1294,2021-05-01,10453,16.5,121,2021,2142
1295,2021-06-01,10453,14.0,152,2021,2173
1296,2021-07-01,10453,7.6,182,2021,2203
1297,2021-08-01,10453,66.1,213,2021,2234
1298,2021-09-01,10453,28.0,244,2021,2265
1299,2021-10-01,10453,29.2,274,2021,2295
1300,2020-03-01,10454,341.0,61,2020,2081
1301,2020-04-01,10454,454.7,92,2020,2112
1302,2020-05-01,10454,63.4,122,2020,2142
1303,2020-06-01,10454,26.4,153,2020,2173
1304,2020-07-01,10454,23.8,183,2020,2203
1305,2020-08-01,10454,15.9,214,2020,2234
1306,2020-09-01,10454,13.2,245,2020,2265
1307,2020-10-01,10454,15.9,275,2020,2295
1308,2020-11-01,10454,42.3,306,2020,2326
1309,2020-12-01,10454,137.5,336,2020,2356
1310,2021-01-01,10454,190.3,1,2021,2022
1311,2021-02-01,10454,150.7,32,2021,2053
1312,2021-03-01,10454,129.5,60,2021,2081
1313,2021-04-01,10454,74.0,91,2021,2112
1314,2021-05-01,10454,29.1,121,2021,2142
1315,2021-06-01,10454,7.9,152,2021,2173
1316,2021-07-01,10454,15.9,182,2021,2203
1317,2021-08-01,10454,68.7,213,2021,2234
1318,2021-09-01,10454,34.4,244,2021,2265
1319,2021-10-01,10454,23.8,274,2021,2295
1320,2020-03-01,10455,267.3,61,2020,2081
1321,2020-04-01,10455,410.6,92,2020,2112
1322,2020-05-01,10455,69.2,122,2020,2142
1323,2020-06-01,10455,14.3,153,2020,2173
1324,2020-07-01,10455,26.3,183,2020,2203
1325,2020-08-01,10455,16.7,214,2020,2234
1326,2020-09-01,10455,7.2,245,2020,2265
1327,2020-10-01,10455,14.3,275,2020,2295
1328,2020-11-01,10455,35.8,306,2020,2326
1329,2020-12-01,10455,85.9,336,2020,2356
1330,2021-01-01,10455,202.9,1,2021,2022
1331,2021-02-01,10455,186.2,32,2021,2053
1332,2021-03-01,10455,171.9,60,2021,2081
1333,2021-04-01,10455,69.2,91,2021,2112
1334,2021-05-01,10455,26.3,121,2021,2142
1335,2021-06-01,10455,11.9,152,2021,2173
1336,2021-07-01,10455,21.5,182,2021,2203
1337,2021-08-01,10455,43.0,213,2021,2234
1338,2021-09-01,10455,40.6,244,2021,2265
1339,2021-10-01,10455,23.9,274,2021,2295
1340,2020-03-01,10456,257.5,61,2020,2081
1341,2020-04-01,10456,463.6,92,2020,2112
1342,2020-05-01,10456,77.3,122,2020,2142
1343,2020-06-01,10456,17.2,153,2020,2173
1344,2020-07-01,10456,24.7,183,2020,2203
1345,2020-08-01,10456,12.9,214,2020,2234
1346,2020-09-01,10456,12.9,245,2020,2265
1347,2020-10-01,10456,11.8,275,2020,2295
1348,2020-11-01,10456,35.4,306,2020,2326
1349,2020-12-01,10456,105.2,336,2020,2356
1350,2021-01-01,10456,147.0,1,2021,2022
1351,2021-02-01,10456,137.3,32,2021,2053
1352,2021-03-01,10456,137.3,60,2021,2081
1353,2021-04-01,10456,90.1,91,2021,2112
1354,2021-05-01,10456,21.5,121,2021,2142
1355,2021-06-01,10456,11.8,152,2021,2173
1356,2021-07-01,10456,21.5,182,2021,2203
1357,2021-08-01,10456,51.5,213,2021,2234
1358,2021-09-01,10456,35.4,244,2021,2265
1359,2021-10-01,10456,24.7,274,2021,2295
1360,2020-03-01,10457,215.7,61,2020,2081
1361,2020-04-01,10457,421.9,92,2020,2112
1362,2020-05-01,10457,54.3,122,2020,2142
1363,2020-06-01,10457,19.0,153,2020,2173
1364,2020-07-01,10457,27.1,183,2020,2203
1365,2020-08-01,10457,21.7,214,2020,2234
1366,2020-09-01,10457,8.1,245,2020,2265
1367,2020-10-01,10457,19.0,275,2020,2295
1368,2020-11-01,10457,59.7,306,2020,2326
1369,2020-12-01,10457,100.4,336,2020,2356
1370,2021-01-01,10457,175.0,1,2021,2022
1371,2021-02-01,10457,180.4,32,2021,2053
1372,2021-03-01,10457,138.4,60,2021,2081
1373,2021-04-01,10457,84.1,91,2021,2112
1374,2021-05-01,10457,25.8,121,2021,2142
1375,2021-06-01,10457,10.9,152,2021,2173
1376,2021-07-01,10457,13.6,182,2021,2203
1377,2021-08-01,10457,33.9,213,2021,2234
1378,2021-09-01,10457,44.8,244,2021,2265
1379,2021-10-01,10457,27.1,274,2021,2295
1380,2020-03-01,10458,195.8,61,2020,2081
1381,2020-04-01,10458,313.0,92,2020,2112
1382,2020-05-01,10458,64.1,122,2020,2142
1383,2020-06-01,10458,20.5,153,2020,2173
1384,2020-07-01,10458,16.9,183,2020,2203
1385,2020-08-01,10458,20.5,214,2020,2234
1386,2020-09-01,10458,7.3,245,2020,2265
1387,2020-10-01,10458,14.5,275,2020,2295
1388,2020-11-01,10458,39.9,306,2020,2326
1389,2020-12-01,10458,106.4,336,2020,2356
1390,2021-01-01,10458,145.0,1,2021,2022
1391,2021-02-01,10458,130.5,32,2021,2053
1392,2021-03-01,10458,117.2,60,2021,2081
1393,2021-04-01,10458,59.2,91,2021,2112
1394,2021-05-01,10458,19.3,121,2021,2142
1395,2021-06-01,10458,9.7,152,2021,2173
1396,2021-07-01,10458,21.8,182,2021,2203
1397,2021-08-01,10458,36.3,213,2021,2234
1398,2021-09-01,10458,36.3,244,2021,2265
1399,2021-10-01,10458,24.2,274,2021,2295
1400,2020-03-01,10459,263.2,61,2020,2081
1401,2020-04-01,10459,470.0,92,2020,2112
1402,2020-05-01,10459,48.0,122,2020,2142
1403,2020-06-01,10459,27.2,153,2020,2173
1404,2020-07-01,10459,23.0,183,2020,2203
1405,2020-08-01,10459,18.8,214,2020,2234
1406,2020-09-01,10459,20.9,245,2020,2265
1407,2020-10-01,10459,20.9,275,2020,2295
1408,2020-11-01,10459,64.8,306,2020,2326
1409,2020-12-01,10459,100.3,336,2020,2356
1410,2021-01-01,10459,183.8,1,2021,2022
1411,2021-02-01,10459,140.0,32,2021,2053
1412,2021-03-01,10459,121.2,60,2021,2081
1413,2021-04-01,10459,100.3,91,2021,2112
1414,2021-05-01,10459,20.9,121,2021,2142
1415,2021-06-01,10459,14.6,152,2021,2173
1416,2021-07-01,10459,12.5,182,2021,2203
1417,2021-08-01,10459,54.3,213,2021,2234
1418,2021-09-01,10459,35.5,244,2021,2265
1419,2021-10-01,10459,16.7,274,2021,2295
1420,2020-03-01,10460,215.7,61,2020,2081
1421,2020-04-01,10460,383.9,92,2020,2112
1422,2020-05-01,10460,73.0,122,2020,2142
1423,2020-06-01,10460,27.2,153,2020,2173
1424,2020-07-01,10460,18.7,183,2020,2203
1425,2020-08-01,10460,28.9,214,2020,2234
1426,2020-09-01,10460,11.9,245,2020,2265
1427,2020-10-01,10460,11.9,275,2020,2295
1428,2020-11-01,10460,44.2,306,2020,2326
1429,2020-12-01,10460,120.6,336,2020,2356
1430,2021-01-01,10460,181.7,1,2021,2022
1431,2021-02-01,10460,158.0,32,2021,2053
1432,2021-03-01,10460,161.4,60,2021,2081
1433,2021-04-01,10460,90.0,91,2021,2112
1434,2021-05-01,10460,35.7,121,2021,2142
1435,2021-06-01,10460,11.9,152,2021,2173
1436,2021-07-01,10460,11.9,182,2021,2203
1437,2021-08-01,10460,47.6,213,2021,2234
1438,2021-09-01,10460,32.3,244,2021,2265
1439,2021-10-01,10460,20.4,274,2021,2295
1440,2020-03-01,10461,248.5,61,2020,2081
1441,2020-04-01,10461,364.6,92,2020,2112
1442,2020-05-01,10461,53.0,122,2020,2142
1443,2020-06-01,10461,18.3,153,2020,2173
1444,2020-07-01,10461,14.3,183,2020,2203
1445,2020-08-01,10461,16.3,214,2020,2234
1446,2020-09-01,10461,20.4,245,2020,2265
1447,2020-10-01,10461,22.4,275,2020,2295
1448,2020-11-01,10461,50.9,306,2020,2326
1449,2020-12-01,10461,110.0,336,2020,2356
1450,2021-01-01,10461,189.4,1,2021,2022
1451,2021-02-01,10461,140.5,32,2021,2053
1452,2021-03-01,10461,89.6,60,2021,2081
1453,2021-04-01,10461,83.5,91,2021,2112
1454,2021-05-01,10461,24.4,121,2021,2142
1455,2021-06-01,10461,,152,2021,2173
1456,2021-07-01,10461,6.1,182,2021,2203
1457,2021-08-01,10461,50.9,213,2021,2234
1458,2021-09-01,10461,59.1,244,2021,2265
1459,2021-10-01,10461,20.4,274,2021,2295
1460,2020-03-01,10462,233.7,61,2020,2081
1461,2020-04-01,10462,375.8,92,2020,2112
1462,2020-05-01,10462,50.5,122,2020,2142
1463,2020-06-01,10462,22.6,153,2020,2173
1464,2020-07-01,10462,21.2,183,2020,2203
1465,2020-08-01,10462,15.9,214,2020,2234
1466,2020-09-01,10462,9.3,245,2020,2265
1467,2020-10-01,10462,30.5,275,2020,2295
1468,2020-11-01,10462,59.7,306,2020,2326
1469,2020-12-01,10462,100.9,336,2020,2356
1470,2021-01-01,10462,151.4,1,2021,2022
1471,2021-02-01,10462,176.6,32,2021,2053
1472,2021-03-01,10462,131.4,60,2021,2081
1473,2021-04-01,10462,49.1,91,2021,2112
1474,2021-05-01,10462,19.9,121,2021,2142
1475,2021-06-01,10462,6.6,152,2021,2173
1476,2021-07-01,10462,8.0,182,2021,2203
1477,2021-08-01,10462,50.5,213,2021,2234
1478,2021-09-01,10462,39.8,244,2021,2265
1479,2021-10-01,10462,22.6,274,2021,2295
1480,2020-03-01,10463,198.6,61,2020,2081
1481,2020-04-01,10463,400.1,92,2020,2112
1482,2020-05-01,10463,67.2,122,2020,2142
1483,2020-06-01,10463,18.6,153,2020,2173
1484,2020-07-01,10463,7.1,183,2020,2203
1485,2020-08-01,10463,5.7,214,2020,2234
1486,2020-09-01,10463,8.6,245,2020,2265
1487,2020-10-01,10463,8.6,275,2020,2295
1488,2020-11-01,10463,47.2,306,2020,2326
1489,2020-12-01,10463,97.2,336,2020,2356
1490,2021-01-01,10463,151.5,1,2021,2022
1491,2021-02-01,10463,107.2,32,2021,2053
1492,2021-03-01,10463,94.3,60,2021,2081
1493,2021-04-01,10463,54.3,91,2021,2112
1494,2021-05-01,10463,14.3,121,2021,2142
1495,2021-06-01,10463,2.9,152,2021,2173
1496,2021-07-01,10463,15.7,182,2021,2203
1497,2021-08-01,10463,34.3,213,2021,2234
1498,2021-09-01,10463,34.3,244,2021,2265
1499,2021-10-01,10463,30.0,274,2021,2295
1500,2020-03-01,10464,233.4,61,2020,2081
1501,2020-04-01,10464,163.3,92,2020,2112
1502,2020-05-01,10464,,122,2020,2142
1503,2020-06-01,10464,,153,2020,2173
1504,2020-07-01,10464,,183,2020,2203
1505,2020-08-01,10464,,214,2020,2234
1506,2020-09-01,10464,,245,2020,2265
1507,2020-10-01,10464,,275,2020,2295
1508,2020-11-01,10464,23.3,306,2020,2326
1509,2020-12-01,10464,23.3,336,2020,2356
1510,2021-01-01,10464,70.0,1,2021,2022
1511,2021-02-01,10464,46.7,32,2021,2053
1512,2021-03-01,10464,23.3,60,2021,2081
1513,2021-04-01,10464,70.0,91,2021,2112
1514,2021-05-01,10464,23.3,121,2021,2142
1515,2021-06-01,10464,,152,2021,2173
1516,2021-07-01,10464,,182,2021,2203
1517,2021-08-01,10464,23.3,213,2021,2234
1518,2021-09-01,10464,23.3,244,2021,2265
1519,2021-10-01,10464,23.3,274,2021,2295
1520,2020-03-01,10465,167.0,61,2020,2081
1521,2020-04-01,10465,255.1,92,2020,2112
1522,2020-05-01,10465,30.1,122,2020,2142
1523,2020-06-01,10465,18.6,153,2020,2173
1524,2020-07-01,10465,7.0,183,2020,2203
1525,2020-08-01,10465,9.3,214,2020,2234
1526,2020-09-01,10465,4.6,245,2020,2265
1527,2020-10-01,10465,25.5,275,2020,2295
1528,2020-11-01,10465,32.5,306,2020,2326
1529,2020-12-01,10465,109.0,336,2020,2356
1530,2021-01-01,10465,169.3,1,2021,2022
1531,2021-02-01,10465,141.5,32,2021,2053
1532,2021-03-01,10465,115.9,60,2021,2081
1533,2021-04-01,10465,71.9,91,2021,2112
1534,2021-05-01,10465,18.6,121,2021,2142
1535,2021-06-01,10465,4.6,152,2021,2173
1536,2021-07-01,10465,18.6,182,2021,2203
1537,2021-08-01,10465,60.3,213,2021,2234
1538,2021-09-01,10465,27.8,244,2021,2265
1539,2021-10-01,10465,9.3,274,2021,2295
1540,2020-03-01,10466,315.5,61,2020,2081
1541,2020-04-01,10466,472.6,92,2020,2112
1542,2020-05-01,10466,58.9,122,2020,2142
1543,2020-06-01,10466,19.6,153,2020,2173
1544,2020-07-01,10466,7.0,183,2020,2203
1545,2020-08-01,10466,18.2,214,2020,2234
1546,2020-09-01,10466,8.4,245,2020,2265
1547,2020-10-01,10466,11.2,275,2020,2295
1548,2020-11-01,10466,28.0,306,2020,2326
1549,2020-12-01,10466,72.9,336,2020,2356
1550,2021-01-01,10466,137.4,1,2021,2022
1551,2021-02-01,10466,136.0,32,2021,2053
1552,2021-03-01,10466,122.0,60,2021,2081
1553,2021-04-01,10466,60.3,91,2021,2112
1554,2021-05-01,10466,15.4,121,2021,2142
1555,2021-06-01,10466,9.8,152,2021,2173
1556,2021-07-01,10466,14.0,182,2021,2203
1557,2021-08-01,10466,51.9,213,2021,2234
1558,2021-09-01,10466,33.7,244,2021,2265
1559,2021-10-01,10466,14.0,274,2021,2295
1560,2020-03-01,10467,327.3,61,2020,2081
1561,2020-04-01,10467,535.0,92,2020,2112
1562,2020-05-01,10467,93.1,122,2020,2142
1563,2020-06-01,10467,28.4,153,2020,2173
1564,2020-07-01,10467,24.5,183,2020,2203
1565,2020-08-01,10467,21.6,214,2020,2234
1566,2020-09-01,10467,4.9,245,2020,2265
1567,2020-10-01,10467,11.8,275,2020,2295
1568,2020-11-01,10467,37.2,306,2020,2326
1569,2020-12-01,10467,89.2,336,2020,2356
1570,2021-01-01,10467,203.8,1,2021,2022
1571,2021-02-01,10467,144.0,32,2021,2053
1572,2021-03-01,10467,104.8,60,2021,2081
1573,2021-04-01,10467,76.4,91,2021,2112
1574,2021-05-01,10467,14.7,121,2021,2142
1575,2021-06-01,10467,12.7,152,2021,2173
1576,2021-07-01,10467,17.6,182,2021,2203
1577,2021-08-01,10467,52.9,213,2021,2234
1578,2021-09-01,10467,37.2,244,2021,2265
1579,2021-10-01,10467,15.7,274,2021,2295
1580,2020-03-01,10468,248.0,61,2020,2081
1581,2020-04-01,10468,449.8,92,2020,2112
1582,2020-05-01,10468,83.5,122,2020,2142
1583,2020-06-01,10468,24.4,153,2020,2173
1584,2020-07-01,10468,18.0,183,2020,2203
1585,2020-08-01,10468,15.4,214,2020,2234
1586,2020-09-01,10468,18.0,245,2020,2265
1587,2020-10-01,10468,18.0,275,2020,2295
1588,2020-11-01,10468,27.0,306,2020,2326
1589,2020-12-01,10468,99.0,336,2020,2356
1590,2021-01-01,10468,156.8,1,2021,2022
1591,2021-02-01,10468,170.9,32,2021,2053
1592,2021-03-01,10468,95.1,60,2021,2081
1593,2021-04-01,10468,59.1,91,2021,2112
1594,2021-05-01,10468,25.7,121,2021,2142
1595,2021-06-01,10468,10.3,152,2021,2173
1596,2021-07-01,10468,15.4,182,2021,2203
1597,2021-08-01,10468,50.1,213,2021,2234
1598,2021-09-01,10468,32.1,244,2021,2265
1599,2021-10-01,10468,20.6,274,2021,2295
1600,2020-03-01,10469,314.0,61,2020,2081
1601,2020-04-01,10469,589.4,92,2020,2112
1602,2020-05-01,10469,74.4,122,2020,2142
1603,2020-06-01,10469,16.5,153,2020,2173
1604,2020-07-01,10469,12.4,183,2020,2203
1605,2020-08-01,10469,13.8,214,2020,2234
1606,2020-09-01,10469,11.0,245,2020,2265
1607,2020-10-01,10469,19.3,275,2020,2295
1608,2020-11-01,10469,23.4,306,2020,2326
1609,2020-12-01,10469,100.5,336,2020,2356
1610,2021-01-01,10469,140.5,1,2021,2022
1611,2021-02-01,10469,97.8,32,2021,2053
1612,2021-03-01,10469,100.5,60,2021,2081
1613,2021-04-01,10469,52.3,91,2021,2112
1614,2021-05-01,10469,20.7,121,2021,2142
1615,2021-06-01,10469,9.6,152,2021,2173
1616,2021-07-01,10469,8.3,182,2021,2203
1617,2021-08-01,10469,60.6,213,2021,2234
1618,2021-09-01,10469,35.8,244,2021,2265
1619,2021-10-01,10469,13.8,274,2021,2295
1620,2020-03-01,10470,246.8,61,2020,2081
1621,2020-04-01,10470,173.4,92,2020,2112
1622,2020-05-01,10470,53.4,122,2020,2142
1623,2020-06-01,10470,13.3,153,2020,2173
1624,2020-07-01,10470,13.3,183,2020,2203
1625,2020-08-01,10470,40.0,214,2020,2234
1626,2020-09-01,10470,13.3,245,2020,2265
1627,2020-10-01,10470,13.3,275,2020,2295
1628,2020-11-01,10470,40.0,306,2020,2326
1629,2020-12-01,10470,120.1,336,2020,2356
1630,2021-01-01,10470,153.4,1,2021,2022
1631,2021-02-01,10470,113.4,32,2021,2053
1632,2021-03-01,10470,86.7,60,2021,2081
1633,2021-04-01,10470,100.1,91,2021,2112
1634,2021-05-01,10470,13.3,121,2021,2142
1635,2021-06-01,10470,13.3,152,2021,2173
1636,2021-07-01,10470,6.7,182,2021,2203
1637,2021-08-01,10470,46.7,213,2021,2234
1638,2021-09-01,10470,20.0,244,2021,2265
1639,2021-10-01,10470,6.7,274,2021,2295
1640,2020-03-01,10471,207.1,61,2020,2081
1641,2020-04-01,10471,550.8,92,2020,2112
1642,2020-05-01,10471,94.2,122,2020,2142
1643,2020-06-01,10471,9.4,153,2020,2173
1644,2020-07-01,10471,4.7,183,2020,2203
1645,2020-08-01,10471,4.7,214,2020,2234
1646,2020-09-01,10471,9.4,245,2020,2265
1647,2020-10-01,10471,9.4,275,2020,2295
1648,2020-11-01,10471,33.0,306,2020,2326
1649,2020-12-01,10471,61.2,336,2020,2356
1650,2021-01-01,10471,127.1,1,2021,2022
1651,2021-02-01,10471,89.4,32,2021,2053
1652,2021-03-01,10471,56.5,60,2021,2081
1653,2021-04-01,10471,9.4,91,2021,2112
1654,2021-05-01,10471,4.7,121,2021,2142
1655,2021-06-01,10471,4.7,152,2021,2173
1656,2021-07-01,10471,9.4,182,2021,2203
1657,2021-08-01,10471,47.1,213,2021,2234
1658,2021-09-01,10471,14.1,244,2021,2265
1659,2021-10-01,10471,14.1,274,2021,2295
1660,2020-03-01,10472,276.6,61,2020,2081
1661,2020-04-01,10472,475.1,92,2020,2112
1662,2020-05-01,10472,70.6,122,2020,2142
1663,2020-06-01,10472,19.1,153,2020,2173
1664,2020-07-01,10472,30.9,183,2020,2203
1665,2020-08-01,10472,19.1,214,2020,2234
1666,2020-09-01,10472,19.1,245,2020,2265
1667,2020-10-01,10472,14.7,275,2020,2295
1668,2020-11-01,10472,47.1,306,2020,2326
1669,2020-12-01,10472,120.6,336,2020,2356
1670,2021-01-01,10472,178.0,1,2021,2022
1671,2021-02-01,10472,167.7,32,2021,2053
1672,2021-03-01,10472,113.3,60,2021,2081
1673,2021-04-01,10472,78.0,91,2021,2112
1674,2021-05-01,10472,33.8,121,2021,2142
1675,2021-06-01,10472,8.8,152,2021,2173
1676,2021-07-01,10472,19.1,182,2021,2203
1677,2021-08-01,10472,35.3,213,2021,2234
1678,2021-09-01,10472,47.1,244,2021,2265
1679,2021-10-01,10472,11.8,274,2021,2295
1680,2020-03-01,10473,292.7,61,2020,2081
1681,2020-04-01,10473,434.8,92,2020,2112
1682,2020-05-01,10473,59.2,122,2020,2142
1683,2020-06-01,10473,18.6,153,2020,2173
1684,2020-07-01,10473,11.8,183,2020,2203
1685,2020-08-01,10473,16.9,214,2020,2234
1686,2020-09-01,10473,22.0,245,2020,2265
1687,2020-10-01,10473,20.3,275,2020,2295
1688,2020-11-01,10473,50.8,306,2020,2326
1689,2020-12-01,10473,148.9,336,2020,2356
1690,2021-01-01,10473,203.0,1,2021,2022
1691,2021-02-01,10473,133.6,32,2021,2053
1692,2021-03-01,10473,110.0,60,2021,2081
1693,2021-04-01,10473,64.3,91,2021,2112
1694,2021-05-01,10473,20.3,121,2021,2142
1695,2021-06-01,10473,15.2,152,2021,2173
1696,2021-07-01,10473,25.4,182,2021,2203
1697,2021-08-01,10473,64.3,213,2021,2234
1698,2021-09-01,10473,42.3,244,2021,2265
1699,2021-10-01,10473,22.0,274,2021,2295
1700,2020-03-01,10474,233.8,61,2020,2081
1701,2020-04-01,10474,334.0,92,2020,2112
1702,2020-05-01,10474,50.1,122,2020,2142
1703,2020-06-01,10474,8.4,153,2020,2173
1704,2020-07-01,10474,8.4,183,2020,2203
1705,2020-08-01,10474,16.7,214,2020,2234
1706,2020-09-01,10474,,245,2020,2265
1707,2020-10-01,10474,8.4,275,2020,2295
1708,2020-11-01,10474,25.1,306,2020,2326
1709,2020-12-01,10474,91.9,336,2020,2356
1710,2021-01-01,10474,116.9,1,2021,2022
1711,2021-02-01,10474,183.7,32,2021,2053
1712,2021-03-01,10474,100.2,60,2021,2081
1713,2021-04-01,10474,116.9,91,2021,2112
1714,2021-05-01,10474,25.1,121,2021,2142
