,date,MODZCTA_Location,death_Rate,dayofyear,year,deathrate_by_modzcta_ID
2952,2021-03-01,11370,22.0,60,2021,2081
2953,2021-04-01,11370,25.2,91,2021,2112
2954,2021-05-01,11370,,121,2021,2142
2955,2021-06-01,11370,,152,2021,2173
2956,2021-07-01,11370,0.0,182,2021,2203
2957,2021-08-01,11370,0.0,213,2021,2234
2958,2021-09-01,11370,,244,2021,2265
2959,2021-10-01,11370,,274,2021,2295
2960,2020-03-01,11372,82.4,61,2020,2081
2961,2020-04-01,11372,313.1,92,2020,2112
2962,2020-05-01,11372,70.9,122,2020,2142
2963,2020-06-01,11372,9.9,153,2020,2173
2964,2020-07-01,11372,,183,2020,2203
2965,2020-08-01,11372,8.2,214,2020,2234
2966,2020-09-01,11372,,245,2020,2265
2967,2020-10-01,11372,,275,2020,2295
2968,2020-11-01,11372,8.2,306,2020,2326
2969,2020-12-01,11372,19.8,336,2020,2356
2970,2021-01-01,11372,33.0,1,2021,2022
2971,2021-02-01,11372,19.8,32,2021,2053
2972,2021-03-01,11372,16.5,60,2021,2081
2973,2021-04-01,11372,13.2,91,2021,2112
2974,2021-05-01,11372,,121,2021,2142
2975,2021-06-01,11372,,152,2021,2173
2976,2021-07-01,11372,,182,2021,2203
2977,2021-08-01,11372,,213,2021,2234
2978,2021-09-01,11372,,244,2021,2265
2979,2021-10-01,11372,,274,2021,2295
2980,2020-03-01,11373,44.7,61,2020,2081
2981,2020-04-01,11373,267.3,92,2020,2112
2982,2020-05-01,11373,42.6,122,2020,2142
2983,2020-06-01,11373,9.8,153,2020,2173
2984,2020-07-01,11373,,183,2020,2203
2985,2020-08-01,11373,,214,2020,2234
2986,2020-09-01,11373,0.0,245,2020,2265
2987,2020-10-01,11373,,275,2020,2295
2988,2020-11-01,11373,,306,2020,2326
2989,2020-12-01,11373,9.8,336,2020,2356
2990,2021-01-01,11373,22.9,1,2021,2022
2991,2021-02-01,11373,18.5,32,2021,2053
2992,2021-03-01,11373,29.5,60,2021,2081
2993,2021-04-01,11373,12.0,91,2021,2112
2994,2021-05-01,11373,,121,2021,2142
2995,2021-06-01,11373,,152,2021,2173
2996,2021-07-01,11373,,182,2021,2203
2997,2021-08-01,11373,,213,2021,2234
2998,2021-09-01,11373,5.5,244,2021,2265
2999,2021-10-01,11373,5.5,274,2021,2295
3000,2020-03-01,11374,24.2,61,2020,2081
3001,2020-04-01,11374,164.3,92,2020,2112
3002,2020-05-01,11374,36.2,122,2020,2142
3003,2020-06-01,11374,16.9,153,2020,2173
3004,2020-07-01,11374,,183,2020,2203
3005,2020-08-01,11374,0.0,214,2020,2234
3006,2020-09-01,11374,,245,2020,2265
3007,2020-10-01,11374,,275,2020,2295
3008,2020-11-01,11374,,306,2020,2326
3009,2020-12-01,11374,24.2,336,2020,2356
3010,2021-01-01,11374,29.0,1,2021,2022
3011,2021-02-01,11374,38.7,32,2021,2053
3012,2021-03-01,11374,21.7,60,2021,2081
3013,2021-04-01,11374,12.1,91,2021,2112
3014,2021-05-01,11374,,121,2021,2142
3015,2021-06-01,11374,0.0,152,2021,2173
3016,2021-07-01,11374,,182,2021,2203
3017,2021-08-01,11374,,213,2021,2234
3018,2021-09-01,11374,,244,2021,2265
3019,2021-10-01,11374,12.1,274,2021,2295
3020,2020-03-01,11375,25.3,61,2020,2081
3021,2020-04-01,11375,206.3,92,2020,2112
3022,2020-05-01,11375,37.9,122,2020,2142
3023,2020-06-01,11375,,153,2020,2173
3024,2020-07-01,11375,,183,2020,2203
3025,2020-08-01,11375,0.0,214,2020,2234
3026,2020-09-01,11375,,245,2020,2265
3027,2020-10-01,11375,0.0,275,2020,2295
3028,2020-11-01,11375,7.0,306,2020,2326
3029,2020-12-01,11375,18.2,336,2020,2356
3030,2021-01-01,11375,44.9,1,2021,2022
3031,2021-02-01,11375,33.7,32,2021,2053
3032,2021-03-01,11375,15.4,60,2021,2081
3033,2021-04-01,11375,8.4,91,2021,2112
3034,2021-05-01,11375,,121,2021,2142
3035,2021-06-01,11375,,152,2021,2173
3036,2021-07-01,11375,0.0,182,2021,2203
3037,2021-08-01,11375,,213,2021,2234
3038,2021-09-01,11375,8.4,244,2021,2265
3039,2021-10-01,11375,8.4,274,2021,2295
3040,2020-03-01,11377,45.2,61,2020,2081
3041,2020-04-01,11377,199.9,92,2020,2112
3042,2020-05-01,11377,32.1,122,2020,2142
3043,2020-06-01,11377,13.1,153,2020,2173
3044,2020-07-01,11377,,183,2020,2203
3045,2020-08-01,11377,0.0,214,2020,2234
3046,2020-09-01,11377,,245,2020,2265
3047,2020-10-01,11377,0.0,275,2020,2295
3048,2020-11-01,11377,,306,2020,2326
3049,2020-12-01,11377,14.3,336,2020,2356
3050,2021-01-01,11377,38.1,1,2021,2022
3051,2021-02-01,11377,32.1,32,2021,2053
3052,2021-03-01,11377,20.2,60,2021,2081
3053,2021-04-01,11377,16.7,91,2021,2112
3054,2021-05-01,11377,9.5,121,2021,2142
3055,2021-06-01,11377,,152,2021,2173
3056,2021-07-01,11377,,182,2021,2203
3057,2021-08-01,11377,,213,2021,2234
3058,2021-09-01,11377,,244,2021,2265
3059,2021-10-01,11377,0.0,274,2021,2295
3060,2020-03-01,11378,24.9,61,2020,2081
3061,2020-04-01,11378,174.3,92,2020,2112
3062,2020-05-01,11378,22.1,122,2020,2142
3063,2020-06-01,11378,,153,2020,2173
3064,2020-07-01,11378,,183,2020,2203
3065,2020-08-01,11378,0.0,214,2020,2234
3066,2020-09-01,11378,0.0,245,2020,2265
3067,2020-10-01,11378,0.0,275,2020,2295
3068,2020-11-01,11378,,306,2020,2326
3069,2020-12-01,11378,,336,2020,2356
3070,2021-01-01,11378,,1,2021,2022
3071,2021-02-01,11378,13.8,32,2021,2053
3072,2021-03-01,11378,16.6,60,2021,2081
3073,2021-04-01,11378,,91,2021,2112
3074,2021-05-01,11378,,121,2021,2142
3075,2021-06-01,11378,,152,2021,2173
3076,2021-07-01,11378,,182,2021,2203
3077,2021-08-01,11378,,213,2021,2234
3078,2021-09-01,11378,,244,2021,2265
3079,2021-10-01,11378,,274,2021,2295
3080,2020-03-01,11379,30.0,61,2020,2081
3081,2020-04-01,11379,234.7,92,2020,2112
3082,2020-05-01,11379,40.9,122,2020,2142
3083,2020-06-01,11379,21.8,153,2020,2173
3084,2020-07-01,11379,,183,2020,2203
3085,2020-08-01,11379,,214,2020,2234
3086,2020-09-01,11379,,245,2020,2265
3087,2020-10-01,11379,,275,2020,2295
3088,2020-11-01,11379,13.6,306,2020,2326
3089,2020-12-01,11379,,336,2020,2356
3090,2021-01-01,11379,40.9,1,2021,2022
3091,2021-02-01,11379,30.0,32,2021,2053
3092,2021-03-01,11379,30.0,60,2021,2081
3093,2021-04-01,11379,,91,2021,2112
3094,2021-05-01,11379,,121,2021,2142
3095,2021-06-01,11379,,152,2021,2173
3096,2021-07-01,11379,,182,2021,2203
3097,2021-08-01,11379,0.0,213,2021,2234
3098,2021-09-01,11379,,244,2021,2265
3099,2021-10-01,11379,,274,2021,2295
3100,2020-03-01,11385,24.1,61,2020,2081
3101,2020-04-01,11385,109.1,92,2020,2112
3102,2020-05-01,11385,23.2,122,2020,2142
3103,2020-06-01,11385,5.8,153,2020,2173
3104,2020-07-01,11385,,183,2020,2203
3105,2020-08-01,11385,,214,2020,2234
3106,2020-09-01,11385,0.0,245,2020,2265
3107,2020-10-01,11385,,275,2020,2295
3108,2020-11-01,11385,,306,2020,2326
3109,2020-12-01,11385,4.8,336,2020,2356
3110,2021-01-01,11385,21.2,1,2021,2022
3111,2021-02-01,11385,18.3,32,2021,2053
3112,2021-03-01,11385,19.3,60,2021,2081
3113,2021-04-01,11385,11.6,91,2021,2112
3114,2021-05-01,11385,,121,2021,2142
3115,2021-06-01,11385,,152,2021,2173
3116,2021-07-01,11385,,182,2021,2203
3117,2021-08-01,11385,0.0,213,2021,2234
3118,2021-09-01,11385,,244,2021,2265
3119,2021-10-01,11385,4.8,274,2021,2295
3120,2020-03-01,11411,28.1,61,2020,2081
3121,2020-04-01,11411,201.1,92,2020,2112
3122,2020-05-01,11411,28.1,122,2020,2142
3123,2020-06-01,11411,,153,2020,2173
3124,2020-07-01,11411,0.0,183,2020,2203
3125,2020-08-01,11411,,214,2020,2234
3126,2020-09-01,11411,,245,2020,2265
3127,2020-10-01,11411,,275,2020,2295
3128,2020-11-01,11411,0.0,306,2020,2326
3129,2020-12-01,11411,,336,2020,2356
3130,2021-01-01,11411,,1,2021,2022
3131,2021-02-01,11411,32.7,32,2021,2053
3132,2021-03-01,11411,,60,2021,2081
3133,2021-04-01,11411,,91,2021,2112
3134,2021-05-01,11411,0.0,121,2021,2142
3135,2021-06-01,11411,0.0,152,2021,2173
3136,2021-07-01,11411,0.0,182,2021,2203
3137,2021-08-01,11411,,213,2021,2234
3138,2021-09-01,11411,,244,2021,2265
3139,2021-10-01,11411,,274,2021,2295
3140,2020-03-01,11412,28.9,61,2020,2081
3141,2020-04-01,11412,186.4,92,2020,2112
3142,2020-05-01,11412,28.9,122,2020,2142
3143,2020-06-01,11412,,153,2020,2173
3144,2020-07-01,11412,0.0,183,2020,2203
3145,2020-08-01,11412,0.0,214,2020,2234
3146,2020-09-01,11412,0.0,245,2020,2265
3147,2020-10-01,11412,,275,2020,2295
3148,2020-11-01,11412,,306,2020,2326
3149,2020-12-01,11412,,336,2020,2356
3150,2021-01-01,11412,21.0,1,2021,2022
3151,2021-02-01,11412,21.0,32,2021,2053
3152,2021-03-01,11412,15.7,60,2021,2081
3153,2021-04-01,11412,,91,2021,2112
3154,2021-05-01,11412,,121,2021,2142
3155,2021-06-01,11412,,152,2021,2173
3156,2021-07-01,11412,0.0,182,2021,2203
3157,2021-08-01,11412,,213,2021,2234
3158,2021-09-01,11412,,244,2021,2265
3159,2021-10-01,11412,,274,2021,2295
3160,2020-03-01,11413,39.3,61,2020,2081
3161,2020-04-01,11413,185.2,92,2020,2112
3162,2020-05-01,11413,37.0,122,2020,2142
3163,2020-06-01,11413,,153,2020,2173
3164,2020-07-01,11413,0.0,183,2020,2203
3165,2020-08-01,11413,0.0,214,2020,2234
3166,2020-09-01,11413,0.0,245,2020,2265
3167,2020-10-01,11413,,275,2020,2295
3168,2020-11-01,11413,0.0,306,2020,2326
3169,2020-12-01,11413,,336,2020,2356
3170,2021-01-01,11413,20.8,1,2021,2022
3171,2021-02-01,11413,16.2,32,2021,2053
3172,2021-03-01,11413,23.1,60,2021,2081
3173,2021-04-01,11413,,91,2021,2112
3174,2021-05-01,11413,,121,2021,2142
3175,2021-06-01,11413,,152,2021,2173
3176,2021-07-01,11413,0.0,182,2021,2203
3177,2021-08-01,11413,13.9,213,2021,2234
3178,2021-09-01,11413,13.9,244,2021,2265
3179,2021-10-01,11413,,274,2021,2295
3180,2020-03-01,11414,49.4,61,2020,2081
3181,2020-04-01,11414,186.9,92,2020,2112
3182,2020-05-01,11414,31.7,122,2020,2142
3183,2020-06-01,11414,,153,2020,2173
3184,2020-07-01,11414,,183,2020,2203
3185,2020-08-01,11414,0.0,214,2020,2234
3186,2020-09-01,11414,0.0,245,2020,2265
3187,2020-10-01,11414,0.0,275,2020,2295
3188,2020-11-01,11414,0.0,306,2020,2326
3189,2020-12-01,11414,21.2,336,2020,2356
3190,2021-01-01,11414,45.8,1,2021,2022
3191,2021-02-01,11414,38.8,32,2021,2053
3192,2021-03-01,11414,21.2,60,2021,2081
3193,2021-04-01,11414,42.3,91,2021,2112
3194,2021-05-01,11414,0.0,121,2021,2142
3195,2021-06-01,11414,,152,2021,2173
3196,2021-07-01,11414,0.0,182,2021,2203
3197,2021-08-01,11414,,213,2021,2234
3198,2021-09-01,11414,,244,2021,2265
3199,2021-10-01,11414,,274,2021,2295
3200,2020-03-01,11415,26.5,61,2020,2081
3201,2020-04-01,11415,249.0,92,2020,2112
3202,2020-05-01,11415,53.0,122,2020,2142
3203,2020-06-01,11415,31.8,153,2020,2173
3204,2020-07-01,11415,,183,2020,2203
3205,2020-08-01,11415,,214,2020,2234
3206,2020-09-01,11415,0.0,245,2020,2265
3207,2020-10-01,11415,0.0,275,2020,2295
3208,2020-11-01,11415,0.0,306,2020,2326
3209,2020-12-01,11415,,336,2020,2356
3210,2021-01-01,11415,,1,2021,2022
3211,2021-02-01,11415,,32,2021,2053
3212,2021-03-01,11415,,60,2021,2081
3213,2021-04-01,11415,26.5,91,2021,2112
3214,2021-05-01,11415,,121,2021,2142
3215,2021-06-01,11415,0.0,152,2021,2173
3216,2021-07-01,11415,0.0,182,2021,2203
3217,2021-08-01,11415,0.0,213,2021,2234
3218,2021-09-01,11415,0.0,244,2021,2265
3219,2021-10-01,11415,0.0,274,2021,2295
3220,2020-03-01,11416,26.5,61,2020,2081
3221,2020-04-01,11416,174.3,92,2020,2112
3222,2020-05-01,11416,22.7,122,2020,2142
3223,2020-06-01,11416,,153,2020,2173
3224,2020-07-01,11416,,183,2020,2203
3225,2020-08-01,11416,0.0,214,2020,2234
3226,2020-09-01,11416,,245,2020,2265
3227,2020-10-01,11416,,275,2020,2295
3228,2020-11-01,11416,,306,2020,2326
3229,2020-12-01,11416,18.9,336,2020,2356
3230,2021-01-01,11416,45.5,1,2021,2022
3231,2021-02-01,11416,26.5,32,2021,2053
3232,2021-03-01,11416,18.9,60,2021,2081
3233,2021-04-01,11416,22.7,91,2021,2112
3234,2021-05-01,11416,,121,2021,2142
3235,2021-06-01,11416,0.0,152,2021,2173
3236,2021-07-01,11416,0.0,182,2021,2203
3237,2021-08-01,11416,,213,2021,2234
3238,2021-09-01,11416,,244,2021,2265
3239,2021-10-01,11416,,274,2021,2295
3240,2020-03-01,11417,22.6,61,2020,2081
3241,2020-04-01,11417,125.6,92,2020,2112
3242,2020-05-01,11417,16.1,122,2020,2142
3243,2020-06-01,11417,,153,2020,2173
3244,2020-07-01,11417,0.0,183,2020,2203
3245,2020-08-01,11417,,214,2020,2234
3246,2020-09-01,11417,0.0,245,2020,2265
3247,2020-10-01,11417,,275,2020,2295
3248,2020-11-01,11417,,306,2020,2326
3249,2020-12-01,11417,,336,2020,2356
3250,2021-01-01,11417,25.8,1,2021,2022
3251,2021-02-01,11417,45.1,32,2021,2053
3252,2021-03-01,11417,16.1,60,2021,2081
3253,2021-04-01,11417,,91,2021,2112
3254,2021-05-01,11417,,121,2021,2142
3255,2021-06-01,11417,0.0,152,2021,2173
3256,2021-07-01,11417,,182,2021,2203
3257,2021-08-01,11417,,213,2021,2234
3258,2021-09-01,11417,0.0,244,2021,2265
3259,2021-10-01,11417,,274,2021,2295
3260,2020-03-01,11418,34.6,61,2020,2081
3261,2020-04-01,11418,191.6,92,2020,2112
3262,2020-05-01,11418,39.9,122,2020,2142
3263,2020-06-01,11418,,153,2020,2173
3264,2020-07-01,11418,0.0,183,2020,2203
3265,2020-08-01,11418,,214,2020,2234
3266,2020-09-01,11418,0.0,245,2020,2265
3267,2020-10-01,11418,0.0,275,2020,2295
3268,2020-11-01,11418,0.0,306,2020,2326
3269,2020-12-01,11418,16.0,336,2020,2356
3270,2021-01-01,11418,,1,2021,2022
3271,2021-02-01,11418,16.0,32,2021,2053
3272,2021-03-01,11418,21.3,60,2021,2081
3273,2021-04-01,11418,23.9,91,2021,2112
3274,2021-05-01,11418,,121,2021,2142
3275,2021-06-01,11418,,152,2021,2173
3276,2021-07-01,11418,0.0,182,2021,2203
3277,2021-08-01,11418,0.0,213,2021,2234
3278,2021-09-01,11418,,244,2021,2265
3279,2021-10-01,11418,0.0,274,2021,2295
3280,2020-03-01,11419,28.9,61,2020,2081
3281,2020-04-01,11419,173.2,92,2020,2112
3282,2020-05-01,11419,39.2,122,2020,2142
3283,2020-06-01,11419,,153,2020,2173
3284,2020-07-01,11419,,183,2020,2203
3285,2020-08-01,11419,0.0,214,2020,2234
3286,2020-09-01,11419,,245,2020,2265
3287,2020-10-01,11419,0.0,275,2020,2295
3288,2020-11-01,11419,,306,2020,2326
3289,2020-12-01,11419,12.4,336,2020,2356
3290,2021-01-01,11419,45.4,1,2021,2022
3291,2021-02-01,11419,26.8,32,2021,2053
3292,2021-03-01,11419,26.8,60,2021,2081
3293,2021-04-01,11419,20.6,91,2021,2112
3294,2021-05-01,11419,,121,2021,2142
3295,2021-06-01,11419,0.0,152,2021,2173
3296,2021-07-01,11419,0.0,182,2021,2203
3297,2021-08-01,11419,0.0,213,2021,2234
3298,2021-09-01,11419,,244,2021,2265
3299,2021-10-01,11419,,274,2021,2295
3300,2020-03-01,11420,29.3,61,2020,2081
3301,2020-04-01,11420,169.3,92,2020,2112
3302,2020-05-01,11420,39.7,122,2020,2142
3303,2020-06-01,11420,,153,2020,2173
3304,2020-07-01,11420,0.0,183,2020,2203
3305,2020-08-01,11420,0.0,214,2020,2234
3306,2020-09-01,11420,0.0,245,2020,2265
3307,2020-10-01,11420,,275,2020,2295
3308,2020-11-01,11420,0.0,306,2020,2326
3309,2020-12-01,11420,12.5,336,2020,2356
3310,2021-01-01,11420,27.2,1,2021,2022
3311,2021-02-01,11420,37.6,32,2021,2053
3312,2021-03-01,11420,33.4,60,2021,2081
3313,2021-04-01,11420,29.3,91,2021,2112
3314,2021-05-01,11420,,121,2021,2142
3315,2021-06-01,11420,,152,2021,2173
3316,2021-07-01,11420,0.0,182,2021,2203
3317,2021-08-01,11420,,213,2021,2234
3318,2021-09-01,11420,,244,2021,2265
3319,2021-10-01,11420,,274,2021,2295
3320,2020-03-01,11421,32.5,61,2020,2081
3321,2020-04-01,11421,219.7,92,2020,2112
3322,2020-05-01,11421,30.0,122,2020,2142
3323,2020-06-01,11421,0.0,153,2020,2173
3324,2020-07-01,11421,,183,2020,2203
3325,2020-08-01,11421,0.0,214,2020,2234
3326,2020-09-01,11421,,245,2020,2265
3327,2020-10-01,11421,0.0,275,2020,2295
3328,2020-11-01,11421,0.0,306,2020,2326
3329,2020-12-01,11421,15.0,336,2020,2356
3330,2021-01-01,11421,25.0,1,2021,2022
3331,2021-02-01,11421,27.5,32,2021,2053
3332,2021-03-01,11421,32.5,60,2021,2081
3333,2021-04-01,11421,37.5,91,2021,2112
3334,2021-05-01,11421,,121,2021,2142
3335,2021-06-01,11421,,152,2021,2173
3336,2021-07-01,11421,,182,2021,2203
3337,2021-08-01,11421,0.0,213,2021,2234
3338,2021-09-01,11421,,244,2021,2265
3339,2021-10-01,11421,,274,2021,2295
3340,2020-03-01,11422,40.1,61,2020,2081
3341,2020-04-01,11422,166.7,92,2020,2112
3342,2020-05-01,11422,34.0,122,2020,2142
3343,2020-06-01,11422,0.0,153,2020,2173
3344,2020-07-01,11422,0.0,183,2020,2203
3345,2020-08-01,11422,0.0,214,2020,2234
3346,2020-09-01,11422,0.0,245,2020,2265
3347,2020-10-01,11422,0.0,275,2020,2295
3348,2020-11-01,11422,,306,2020,2326
3349,2020-12-01,11422,,336,2020,2356
3350,2021-01-01,11422,34.0,1,2021,2022
3351,2021-02-01,11422,24.7,32,2021,2053
3352,2021-03-01,11422,15.4,60,2021,2081
3353,2021-04-01,11422,,91,2021,2112
3354,2021-05-01,11422,,121,2021,2142
3355,2021-06-01,11422,0.0,152,2021,2173
3356,2021-07-01,11422,0.0,182,2021,2203
3357,2021-08-01,11422,,213,2021,2234
3358,2021-09-01,11422,,244,2021,2265
3359,2021-10-01,11422,,274,2021,2295
3360,2020-03-01,11423,48.2,61,2020,2081
3361,2020-04-01,11423,350.1,92,2020,2112
3362,2020-05-01,11423,51.4,122,2020,2142
3363,2020-06-01,11423,16.1,153,2020,2173
3364,2020-07-01,11423,,183,2020,2203
3365,2020-08-01,11423,,214,2020,2234
3366,2020-09-01,11423,,245,2020,2265
3367,2020-10-01,11423,0.0,275,2020,2295
3368,2020-11-01,11423,,306,2020,2326
3369,2020-12-01,11423,19.3,336,2020,2356
3370,2021-01-01,11423,19.3,1,2021,2022
3371,2021-02-01,11423,25.7,32,2021,2053
3372,2021-03-01,11423,22.5,60,2021,2081
3373,2021-04-01,11423,19.3,91,2021,2112
3374,2021-05-01,11423,,121,2021,2142
3375,2021-06-01,11423,0.0,152,2021,2173
3376,2021-07-01,11423,,182,2021,2203
3377,2021-08-01,11423,0.0,213,2021,2234
3378,2021-09-01,11423,,244,2021,2265
3379,2021-10-01,11423,,274,2021,2295
3380,2020-03-01,11426,,61,2020,2081
3381,2020-04-01,11426,128.9,92,2020,2112
3382,2020-05-01,11426,34.7,122,2020,2142
3383,2020-06-01,11426,,153,2020,2173
3384,2020-07-01,11426,,183,2020,2203
3385,2020-08-01,11426,0.0,214,2020,2234
3386,2020-09-01,11426,0.0,245,2020,2265
3387,2020-10-01,11426,0.0,275,2020,2295
3388,2020-11-01,11426,0.0,306,2020,2326
3389,2020-12-01,11426,,336,2020,2356
3390,2021-01-01,11426,24.8,1,2021,2022
3391,2021-02-01,11426,34.7,32,2021,2053
3392,2021-03-01,11426,,60,2021,2081
3393,2021-04-01,11426,,91,2021,2112
3394,2021-05-01,11426,,121,2021,2142
3395,2021-06-01,11426,0.0,152,2021,2173
3396,2021-07-01,11426,0.0,182,2021,2203
3397,2021-08-01,11426,0.0,213,2021,2234
3398,2021-09-01,11426,,244,2021,2265
3399,2021-10-01,11426,,274,2021,2295
3400,2020-03-01,11427,29.7,61,2020,2081
3401,2020-04-01,11427,135.7,92,2020,2112
3402,2020-05-01,11427,29.7,122,2020,2142
3403,2020-06-01,11427,,153,2020,2173
3404,2020-07-01,11427,,183,2020,2203
3405,2020-08-01,11427,0.0,214,2020,2234
3406,2020-09-01,11427,0.0,245,2020,2265
3407,2020-10-01,11427,0.0,275,2020,2295
3408,2020-11-01,11427,,306,2020,2326
3409,2020-12-01,11427,,336,2020,2356
3410,2021-01-01,11427,,1,2021,2022
3411,2021-02-01,11427,46.7,32,2021,2053
3412,2021-03-01,11427,,60,2021,2081
3413,2021-04-01,11427,21.2,91,2021,2112
3414,2021-05-01,11427,,121,2021,2142
3415,2021-06-01,11427,0.0,152,2021,2173
3416,2021-07-01,11427,,182,2021,2203
3417,2021-08-01,11427,0.0,213,2021,2234
3418,2021-09-01,11427,0.0,244,2021,2265
3419,2021-10-01,11427,,274,2021,2295
3420,2020-03-01,11428,26.9,61,2020,2081
3421,2020-04-01,11428,258.3,92,2020,2112
3422,2020-05-01,11428,43.1,122,2020,2142
3423,2020-06-01,11428,,153,2020,2173
3424,2020-07-01,11428,,183,2020,2203
3425,2020-08-01,11428,0.0,214,2020,2234
3426,2020-09-01,11428,0.0,245,2020,2265
3427,2020-10-01,11428,,275,2020,2295
3428,2020-11-01,11428,0.0,306,2020,2326
3429,2020-12-01,11428,,336,2020,2356
3430,2021-01-01,11428,43.1,1,2021,2022
3431,2021-02-01,11428,,32,2021,2053
3432,2021-03-01,11428,32.3,60,2021,2081
3433,2021-04-01,11428,,91,2021,2112
3434,2021-05-01,11428,,121,2021,2142
3435,2021-06-01,11428,,152,2021,2173
3436,2021-07-01,11428,,182,2021,2203
3437,2021-08-01,11428,0.0,213,2021,2234
3438,2021-09-01,11428,0.0,244,2021,2265
3439,2021-10-01,11428,,274,2021,2295
3440,2020-03-01,11429,21.6,61,2020,2081
3441,2020-04-01,11429,201.4,92,2020,2112
3442,2020-05-01,11429,61.1,122,2020,2142
3443,2020-06-01,11429,,153,2020,2173
3444,2020-07-01,11429,,183,2020,2203
3445,2020-08-01,11429,0.0,214,2020,2234
3446,2020-09-01,11429,0.0,245,2020,2265
3447,2020-10-01,11429,,275,2020,2295
3448,2020-11-01,11429,0.0,306,2020,2326
3449,2020-12-01,11429,18.0,336,2020,2356
3450,2021-01-01,11429,25.2,1,2021,2022
3451,2021-02-01,11429,43.2,32,2021,2053
3452,2021-03-01,11429,,60,2021,2081
3453,2021-04-01,11429,36.0,91,2021,2112
3454,2021-05-01,11429,18.0,121,2021,2142
3455,2021-06-01,11429,,152,2021,2173
3456,2021-07-01,11429,0.0,182,2021,2203
3457,2021-08-01,11429,,213,2021,2234
3458,2021-09-01,11429,0.0,244,2021,2265
3459,2021-10-01,11429,,274,2021,2295
3460,2020-03-01,11432,54.3,61,2020,2081
3461,2020-04-01,11432,312.7,92,2020,2112
3462,2020-05-01,11432,67.5,122,2020,2142
3463,2020-06-01,11432,19.8,153,2020,2173
3464,2020-07-01,11432,,183,2020,2203
3465,2020-08-01,11432,0.0,214,2020,2234
3466,2020-09-01,11432,,245,2020,2265
3467,2020-10-01,11432,,275,2020,2295
3468,2020-11-01,11432,,306,2020,2326
3469,2020-12-01,11432,21.4,336,2020,2356
3470,2021-01-01,11432,52.7,1,2021,2022
3471,2021-02-01,11432,32.9,32,2021,2053
3472,2021-03-01,11432,26.3,60,2021,2081
3473,2021-04-01,11432,14.8,91,2021,2112
3474,2021-05-01,11432,,121,2021,2142
3475,2021-06-01,11432,0.0,152,2021,2173
3476,2021-07-01,11432,0.0,182,2021,2203
3477,2021-08-01,11432,9.9,213,2021,2234
3478,2021-09-01,11432,,244,2021,2265
3479,2021-10-01,11432,,274,2021,2295
3480,2020-03-01,11433,30.1,61,2020,2081
3481,2020-04-01,11433,230.0,92,2020,2112
3482,2020-05-01,11433,30.1,122,2020,2142
3483,2020-06-01,11433,,153,2020,2173
3484,2020-07-01,11433,0.0,183,2020,2203
3485,2020-08-01,11433,0.0,214,2020,2234
3486,2020-09-01,11433,,245,2020,2265
3487,2020-10-01,11433,,275,2020,2295
3488,2020-11-01,11433,0.0,306,2020,2326
3489,2020-12-01,11433,16.4,336,2020,2356
3490,2021-01-01,11433,32.9,1,2021,2022
3491,2021-02-01,11433,35.6,32,2021,2053
3492,2021-03-01,11433,35.6,60,2021,2081
3493,2021-04-01,11433,,91,2021,2112
3494,2021-05-01,11433,,121,2021,2142
3495,2021-06-01,11433,0.0,152,2021,2173
3496,2021-07-01,11433,,182,2021,2203
3497,2021-08-01,11433,,213,2021,2234
3498,2021-09-01,11433,,244,2021,2265
3499,2021-10-01,11433,0.0,274,2021,2295
3500,2020-03-01,11434,44.9,61,2020,2081
3501,2020-04-01,11434,236.7,92,2020,2112
3502,2020-05-01,11434,56.9,122,2020,2142
3503,2020-06-01,11434,9.0,153,2020,2173
3504,2020-07-01,11434,7.5,183,2020,2203
3505,2020-08-01,11434,,214,2020,2234
3506,2020-09-01,11434,0.0,245,2020,2265
3507,2020-10-01,11434,,275,2020,2295
3508,2020-11-01,11434,,306,2020,2326
3509,2020-12-01,11434,15.0,336,2020,2356
3510,2021-01-01,11434,22.5,1,2021,2022
3511,2021-02-01,11434,25.5,32,2021,2053
3512,2021-03-01,11434,21.0,60,2021,2081
3513,2021-04-01,11434,19.5,91,2021,2112
3514,2021-05-01,11434,16.5,121,2021,2142
3515,2021-06-01,11434,,152,2021,2173
3516,2021-07-01,11434,0.0,182,2021,2203
3517,2021-08-01,11434,10.5,213,2021,2234
3518,2021-09-01,11434,,244,2021,2265
3519,2021-10-01,11434,,274,2021,2295
3520,2020-03-01,11435,30.8,61,2020,2081
3521,2020-04-01,11435,215.7,92,2020,2112
3522,2020-05-01,11435,58.2,122,2020,2142
3523,2020-06-01,11435,,153,2020,2173
3524,2020-07-01,11435,,183,2020,2203
3525,2020-08-01,11435,0.0,214,2020,2234
3526,2020-09-01,11435,0.0,245,2020,2265
3527,2020-10-01,11435,0.0,275,2020,2295
3528,2020-11-01,11435,12.0,306,2020,2326
3529,2020-12-01,11435,,336,2020,2356
3530,2021-01-01,11435,25.7,1,2021,2022
3531,2021-02-01,11435,25.7,32,2021,2053
3532,2021-03-01,11435,27.4,60,2021,2081
3533,2021-04-01,11435,15.4,91,2021,2112
3534,2021-05-01,11435,,121,2021,2142
3535,2021-06-01,11435,,152,2021,2173
3536,2021-07-01,11435,0.0,182,2021,2203
3537,2021-08-01,11435,,213,2021,2234
