,week_ending,MODZCTA_Location,Percent,dayofyear,year,positivecaserate_ID
9256,2020-11-28,11363,0.47,333,2020,2353
9257,2020-12-05,11363,4.92,340,2020,2360
9258,2020-12-12,11363,4.18,347,2020,2367
9259,2020-12-19,11363,6.15,354,2020,2374
9260,2020-12-26,11363,8.48,361,2020,2381
9261,2021-01-02,11363,7.12,2,2021,2023
9262,2021-01-09,11363,8.36,9,2021,2030
9263,2021-01-16,11363,11.11,16,2021,2037
9264,2021-01-23,11363,5.63,23,2021,2044
9265,2021-01-30,11363,7.83,30,2021,2051
9266,2021-02-06,11363,7.18,37,2021,2058
9267,2021-02-13,11363,7.53,44,2021,2065
9268,2021-02-20,11363,7.02,51,2021,2072
9269,2021-02-27,11363,3.54,58,2021,2079
9270,2021-03-06,11363,6.9,65,2021,2086
9271,2021-03-13,11363,6.97,72,2021,2093
9272,2021-03-20,11363,4.72,79,2021,2100
9273,2021-03-27,11363,4.0,86,2021,2107
9274,2021-04-03,11363,6.19,93,2021,2114
9275,2021-04-10,11363,4.22,100,2021,2121
9276,2021-04-17,11363,3.85,107,2021,2128
9277,2021-04-24,11363,2.06,114,2021,2135
9278,2021-05-01,11363,0.52,121,2021,2142
9279,2021-05-08,11363,1.03,128,2021,2149
9280,2021-05-15,11363,1.4,135,2021,2156
9281,2021-05-22,11363,1.7,142,2021,2163
9282,2021-05-29,11363,0.0,149,2021,2170
9283,2021-06-05,11363,0.67,156,2021,2177
9284,2021-06-12,11363,0.0,163,2021,2184
9285,2021-06-19,11363,0.0,170,2021,2191
9286,2021-06-26,11363,0.0,177,2021,2198
9287,2021-07-03,11363,1.43,184,2021,2205
9288,2021-07-10,11363,1.85,191,2021,2212
9289,2021-07-17,11363,0.9,198,2021,2219
9290,2021-07-24,11363,1.77,205,2021,2226
9291,2021-07-31,11363,3.65,212,2021,2233
9292,2021-08-07,11363,3.64,219,2021,2240
9293,2021-08-14,11363,0.0,226,2021,2247
9294,2021-08-21,11363,0.53,233,2021,2254
9295,2021-08-28,11363,1.84,240,2021,2261
9296,2021-09-04,11363,1.69,247,2021,2268
9297,2021-09-11,11363,1.24,254,2021,2275
9298,2021-09-18,11363,2.6,261,2021,2282
9299,2021-09-25,11363,1.72,268,2021,2289
9300,2021-10-02,11363,2.29,275,2021,2296
9301,2021-10-09,11363,1.25,282,2021,2303
9302,2021-10-16,11363,1.67,289,2021,2310
9303,2021-10-23,11363,0.42,296,2021,2317
9304,2021-10-30,11363,0.49,303,2021,2324
9305,2021-11-06,11363,0.52,310,2021,2331
9306,2020-08-08,11364,0.89,221,2020,2241
9307,2020-08-15,11364,0.68,228,2020,2248
9308,2020-08-22,11364,0.81,235,2020,2255
9309,2020-08-29,11364,0.67,242,2020,2262
9310,2020-09-05,11364,0.29,249,2020,2269
9311,2020-09-12,11364,1.29,256,2020,2276
9312,2020-09-19,11364,0.62,263,2020,2283
9313,2020-09-26,11364,1.03,270,2020,2290
9314,2020-10-03,11364,2.17,277,2020,2297
9315,2020-10-10,11364,1.97,284,2020,2304
9316,2020-10-17,11364,1.18,291,2020,2311
9317,2020-10-24,11364,1.44,298,2020,2318
9318,2020-10-31,11364,1.72,305,2020,2325
9319,2020-11-07,11364,2.36,312,2020,2332
9320,2020-11-14,11364,2.27,319,2020,2339
9321,2020-11-21,11364,4.12,326,2020,2346
9322,2020-11-28,11364,4.65,333,2020,2353
9323,2020-12-05,11364,4.38,340,2020,2360
9324,2020-12-12,11364,6.38,347,2020,2367
9325,2020-12-19,11364,5.63,354,2020,2374
9326,2020-12-26,11364,7.06,361,2020,2381
9327,2021-01-02,11364,10.19,2,2021,2023
9328,2021-01-09,11364,10.23,9,2021,2030
9329,2021-01-16,11364,10.47,16,2021,2037
9330,2021-01-23,11364,8.38,23,2021,2044
9331,2021-01-30,11364,9.38,30,2021,2051
9332,2021-02-06,11364,9.82,37,2021,2058
9333,2021-02-13,11364,6.54,44,2021,2065
9334,2021-02-20,11364,7.39,51,2021,2072
9335,2021-02-27,11364,6.65,58,2021,2079
9336,2021-03-06,11364,6.04,65,2021,2086
9337,2021-03-13,11364,7.11,72,2021,2093
9338,2021-03-20,11364,6.63,79,2021,2100
9339,2021-03-27,11364,7.17,86,2021,2107
9340,2021-04-03,11364,8.47,93,2021,2114
9341,2021-04-10,11364,6.11,100,2021,2121
9342,2021-04-17,11364,5.82,107,2021,2128
9343,2021-04-24,11364,4.03,114,2021,2135
9344,2021-05-01,11364,2.25,121,2021,2142
9345,2021-05-08,11364,2.78,128,2021,2149
9346,2021-05-15,11364,1.0,135,2021,2156
9347,2021-05-22,11364,0.29,142,2021,2163
9348,2021-05-29,11364,1.05,149,2021,2170
9349,2021-06-05,11364,0.85,156,2021,2177
9350,2021-06-12,11364,0.38,163,2021,2184
9351,2021-06-19,11364,0.13,170,2021,2191
9352,2021-06-26,11364,0.32,177,2021,2198
9353,2021-07-03,11364,0.22,184,2021,2205
9354,2021-07-10,11364,0.25,191,2021,2212
9355,2021-07-17,11364,1.48,198,2021,2219
9356,2021-07-24,11364,1.32,205,2021,2226
9357,2021-07-31,11364,2.12,212,2021,2233
9358,2021-08-07,11364,4.26,219,2021,2240
9359,2021-08-14,11364,2.43,226,2021,2247
9360,2021-08-21,11364,2.61,233,2021,2254
9361,2021-08-28,11364,5.53,240,2021,2261
9362,2021-09-04,11364,4.02,247,2021,2268
9363,2021-09-11,11364,3.83,254,2021,2275
9364,2021-09-18,11364,2.98,261,2021,2282
9365,2021-09-25,11364,1.98,268,2021,2289
9366,2021-10-02,11364,1.72,275,2021,2296
9367,2021-10-09,11364,1.62,282,2021,2303
9368,2021-10-16,11364,1.53,289,2021,2310
9369,2021-10-23,11364,0.86,296,2021,2317
9370,2021-10-30,11364,1.45,303,2021,2324
9371,2021-11-06,11364,1.85,310,2021,2331
9372,2020-08-08,11365,0.67,221,2020,2241
9373,2020-08-15,11365,1.74,228,2020,2248
9374,2020-08-22,11365,0.75,235,2020,2255
9375,2020-08-29,11365,0.94,242,2020,2262
9376,2020-09-05,11365,0.94,249,2020,2269
9377,2020-09-12,11365,2.57,256,2020,2276
9378,2020-09-19,11365,1.62,263,2020,2283
9379,2020-09-26,11365,2.11,270,2020,2290
9380,2020-10-03,11365,2.16,277,2020,2297
9381,2020-10-10,11365,1.26,284,2020,2304
9382,2020-10-17,11365,1.84,291,2020,2311
9383,2020-10-24,11365,1.65,298,2020,2318
9384,2020-10-31,11365,1.83,305,2020,2325
9385,2020-11-07,11365,1.73,312,2020,2332
9386,2020-11-14,11365,3.96,319,2020,2339
9387,2020-11-21,11365,3.37,326,2020,2346
9388,2020-11-28,11365,5.83,333,2020,2353
9389,2020-12-05,11365,5.6,340,2020,2360
9390,2020-12-12,11365,5.94,347,2020,2367
9391,2020-12-19,11365,6.64,354,2020,2374
9392,2020-12-26,11365,10.15,361,2020,2381
9393,2021-01-02,11365,11.99,2,2021,2023
9394,2021-01-09,11365,10.32,9,2021,2030
9395,2021-01-16,11365,9.92,16,2021,2037
9396,2021-01-23,11365,9.77,23,2021,2044
9397,2021-01-30,11365,8.12,30,2021,2051
9398,2021-02-06,11365,11.7,37,2021,2058
9399,2021-02-13,11365,8.12,44,2021,2065
9400,2021-02-20,11365,10.15,51,2021,2072
9401,2021-02-27,11365,9.07,58,2021,2079
9402,2021-03-06,11365,8.76,65,2021,2086
9403,2021-03-13,11365,8.4,72,2021,2093
9404,2021-03-20,11365,9.26,79,2021,2100
9405,2021-03-27,11365,8.42,86,2021,2107
9406,2021-04-03,11365,8.71,93,2021,2114
9407,2021-04-10,11365,6.92,100,2021,2121
9408,2021-04-17,11365,5.92,107,2021,2128
9409,2021-04-24,11365,5.34,114,2021,2135
9410,2021-05-01,11365,3.19,121,2021,2142
9411,2021-05-08,11365,2.27,128,2021,2149
9412,2021-05-15,11365,1.65,135,2021,2156
9413,2021-05-22,11365,1.12,142,2021,2163
9414,2021-05-29,11365,0.98,149,2021,2170
9415,2021-06-05,11365,0.98,156,2021,2177
9416,2021-06-12,11365,0.76,163,2021,2184
9417,2021-06-19,11365,0.19,170,2021,2191
9418,2021-06-26,11365,0.53,177,2021,2198
9419,2021-07-03,11365,0.49,184,2021,2205
9420,2021-07-10,11365,1.8,191,2021,2212
9421,2021-07-17,11365,1.9,198,2021,2219
9422,2021-07-24,11365,2.28,205,2021,2226
9423,2021-07-31,11365,1.98,212,2021,2233
9424,2021-08-07,11365,3.17,219,2021,2240
9425,2021-08-14,11365,4.93,226,2021,2247
9426,2021-08-21,11365,3.91,233,2021,2254
9427,2021-08-28,11365,3.61,240,2021,2261
9428,2021-09-04,11365,3.98,247,2021,2268
9429,2021-09-11,11365,4.07,254,2021,2275
9430,2021-09-18,11365,3.28,261,2021,2282
9431,2021-09-25,11365,2.04,268,2021,2289
9432,2021-10-02,11365,2.76,275,2021,2296
9433,2021-10-09,11365,1.49,282,2021,2303
9434,2021-10-16,11365,2.01,289,2021,2310
9435,2021-10-23,11365,1.55,296,2021,2317
9436,2021-10-30,11365,1.79,303,2021,2324
9437,2021-11-06,11365,1.34,310,2021,2331
9438,2020-08-08,11366,2.97,221,2020,2241
9439,2020-08-15,11366,1.58,228,2020,2248
9440,2020-08-22,11366,2.21,235,2020,2255
9441,2020-08-29,11366,0.83,242,2020,2262
9442,2020-09-05,11366,1.95,249,2020,2269
9443,2020-09-12,11366,2.46,256,2020,2276
9444,2020-09-19,11366,3.11,263,2020,2283
9445,2020-09-26,11366,2.88,270,2020,2290
9446,2020-10-03,11366,2.36,277,2020,2297
9447,2020-10-10,11366,1.85,284,2020,2304
9448,2020-10-17,11366,2.02,291,2020,2311
9449,2020-10-24,11366,3.06,298,2020,2318
9450,2020-10-31,11366,1.89,305,2020,2325
9451,2020-11-07,11366,2.21,312,2020,2332
9452,2020-11-14,11366,3.98,319,2020,2339
9453,2020-11-21,11366,4.06,326,2020,2346
9454,2020-11-28,11366,6.74,333,2020,2353
9455,2020-12-05,11366,6.24,340,2020,2360
9456,2020-12-12,11366,9.47,347,2020,2367
9457,2020-12-19,11366,9.64,354,2020,2374
9458,2020-12-26,11366,11.18,361,2020,2381
9459,2021-01-02,11366,9.26,2,2021,2023
9460,2021-01-09,11366,13.42,9,2021,2030
9461,2021-01-16,11366,16.0,16,2021,2037
9462,2021-01-23,11366,11.03,23,2021,2044
9463,2021-01-30,11366,10.47,30,2021,2051
9464,2021-02-06,11366,9.52,37,2021,2058
9465,2021-02-13,11366,8.19,44,2021,2065
9466,2021-02-20,11366,6.87,51,2021,2072
9467,2021-02-27,11366,9.21,58,2021,2079
9468,2021-03-06,11366,8.14,65,2021,2086
9469,2021-03-13,11366,9.17,72,2021,2093
9470,2021-03-20,11366,8.33,79,2021,2100
9471,2021-03-27,11366,8.96,86,2021,2107
9472,2021-04-03,11366,7.16,93,2021,2114
9473,2021-04-10,11366,4.04,100,2021,2121
9474,2021-04-17,11366,4.05,107,2021,2128
9475,2021-04-24,11366,2.59,114,2021,2135
9476,2021-05-01,11366,3.48,121,2021,2142
9477,2021-05-08,11366,1.99,128,2021,2149
9478,2021-05-15,11366,2.23,135,2021,2156
9479,2021-05-22,11366,1.57,142,2021,2163
9480,2021-05-29,11366,0.78,149,2021,2170
9481,2021-06-05,11366,0.78,156,2021,2177
9482,2021-06-12,11366,1.73,163,2021,2184
9483,2021-06-19,11366,1.59,170,2021,2191
9484,2021-06-26,11366,0.38,177,2021,2198
9485,2021-07-03,11366,1.5,184,2021,2205
9486,2021-07-10,11366,0.55,191,2021,2212
9487,2021-07-17,11366,2.21,198,2021,2219
9488,2021-07-24,11366,4.21,205,2021,2226
9489,2021-07-31,11366,4.39,212,2021,2233
9490,2021-08-07,11366,4.44,219,2021,2240
9491,2021-08-14,11366,5.12,226,2021,2247
9492,2021-08-21,11366,5.5,233,2021,2254
9493,2021-08-28,11366,3.76,240,2021,2261
9494,2021-09-04,11366,5.45,247,2021,2268
9495,2021-09-11,11366,6.87,254,2021,2275
9496,2021-09-18,11366,4.27,261,2021,2282
9497,2021-09-25,11366,4.95,268,2021,2289
9498,2021-10-02,11366,3.61,275,2021,2296
9499,2021-10-09,11366,2.9,282,2021,2303
9500,2021-10-16,11366,2.95,289,2021,2310
9501,2021-10-23,11366,1.25,296,2021,2317
9502,2021-10-30,11366,1.5,303,2021,2324
9503,2021-11-06,11366,2.81,310,2021,2331
9504,2020-08-08,11367,1.5,221,2020,2241
9505,2020-08-15,11367,1.24,228,2020,2248
9506,2020-08-22,11367,2.06,235,2020,2255
9507,2020-08-29,11367,1.41,242,2020,2262
9508,2020-09-05,11367,1.71,249,2020,2269
9509,2020-09-12,11367,2.51,256,2020,2276
9510,2020-09-19,11367,2.51,263,2020,2283
9511,2020-09-26,11367,4.57,270,2020,2290
9512,2020-10-03,11367,3.77,277,2020,2297
9513,2020-10-10,11367,3.26,284,2020,2304
9514,2020-10-17,11367,1.91,291,2020,2311
9515,2020-10-24,11367,2.18,298,2020,2318
9516,2020-10-31,11367,2.52,305,2020,2325
9517,2020-11-07,11367,2.41,312,2020,2332
9518,2020-11-14,11367,3.66,319,2020,2339
9519,2020-11-21,11367,4.71,326,2020,2346
9520,2020-11-28,11367,4.19,333,2020,2353
9521,2020-12-05,11367,5.06,340,2020,2360
9522,2020-12-12,11367,6.64,347,2020,2367
9523,2020-12-19,11367,9.16,354,2020,2374
9524,2020-12-26,11367,9.95,361,2020,2381
9525,2021-01-02,11367,13.44,2,2021,2023
9526,2021-01-09,11367,11.7,9,2021,2030
9527,2021-01-16,11367,11.7,16,2021,2037
9528,2021-01-23,11367,8.95,23,2021,2044
9529,2021-01-30,11367,8.86,30,2021,2051
9530,2021-02-06,11367,9.61,37,2021,2058
9531,2021-02-13,11367,9.51,44,2021,2065
9532,2021-02-20,11367,9.5,51,2021,2072
9533,2021-02-27,11367,7.38,58,2021,2079
9534,2021-03-06,11367,7.96,65,2021,2086
9535,2021-03-13,11367,7.77,72,2021,2093
9536,2021-03-20,11367,8.96,79,2021,2100
9537,2021-03-27,11367,8.39,86,2021,2107
9538,2021-04-03,11367,10.32,93,2021,2114
9539,2021-04-10,11367,6.48,100,2021,2121
9540,2021-04-17,11367,6.59,107,2021,2128
9541,2021-04-24,11367,4.07,114,2021,2135
9542,2021-05-01,11367,2.54,121,2021,2142
9543,2021-05-08,11367,2.54,128,2021,2149
9544,2021-05-15,11367,2.5,135,2021,2156
9545,2021-05-22,11367,1.42,142,2021,2163
9546,2021-05-29,11367,1.34,149,2021,2170
9547,2021-06-05,11367,0.64,156,2021,2177
9548,2021-06-12,11367,0.65,163,2021,2184
9549,2021-06-19,11367,0.22,170,2021,2191
9550,2021-06-26,11367,0.78,177,2021,2198
9551,2021-07-03,11367,1.53,184,2021,2205
9552,2021-07-10,11367,0.63,191,2021,2212
9553,2021-07-17,11367,2.01,198,2021,2219
9554,2021-07-24,11367,2.76,205,2021,2226
9555,2021-07-31,11367,3.39,212,2021,2233
9556,2021-08-07,11367,4.4,219,2021,2240
9557,2021-08-14,11367,4.83,226,2021,2247
9558,2021-08-21,11367,3.91,233,2021,2254
9559,2021-08-28,11367,4.79,240,2021,2261
9560,2021-09-04,11367,3.7,247,2021,2268
9561,2021-09-11,11367,3.61,254,2021,2275
9562,2021-09-18,11367,4.41,261,2021,2282
9563,2021-09-25,11367,4.89,268,2021,2289
9564,2021-10-02,11367,2.94,275,2021,2296
9565,2021-10-09,11367,3.02,282,2021,2303
9566,2021-10-16,11367,2.84,289,2021,2310
9567,2021-10-23,11367,2.94,296,2021,2317
9568,2021-10-30,11367,2.65,303,2021,2324
9569,2021-11-06,11367,2.18,310,2021,2331
9570,2020-08-08,11368,1.73,221,2020,2241
9571,2020-08-15,11368,1.28,228,2020,2248
9572,2020-08-22,11368,1.71,235,2020,2255
9573,2020-08-29,11368,1.31,242,2020,2262
9574,2020-09-05,11368,1.18,249,2020,2269
9575,2020-09-12,11368,1.63,256,2020,2276
9576,2020-09-19,11368,1.02,263,2020,2283
9577,2020-09-26,11368,1.36,270,2020,2290
9578,2020-10-03,11368,1.66,277,2020,2297
9579,2020-10-10,11368,1.88,284,2020,2304
9580,2020-10-17,11368,1.61,291,2020,2311
9581,2020-10-24,11368,2.2,298,2020,2318
9582,2020-10-31,11368,2.36,305,2020,2325
9583,2020-11-07,11368,3.56,312,2020,2332
9584,2020-11-14,11368,5.37,319,2020,2339
9585,2020-11-21,11368,4.45,326,2020,2346
9586,2020-11-28,11368,6.13,333,2020,2353
9587,2020-12-05,11368,6.89,340,2020,2360
9588,2020-12-12,11368,9.87,347,2020,2367
9589,2020-12-19,11368,10.24,354,2020,2374
9590,2020-12-26,11368,12.69,361,2020,2381
9591,2021-01-02,11368,13.92,2,2021,2023
9592,2021-01-09,11368,12.27,9,2021,2030
9593,2021-01-16,11368,12.15,16,2021,2037
9594,2021-01-23,11368,10.61,23,2021,2044
9595,2021-01-30,11368,10.62,30,2021,2051
9596,2021-02-06,11368,10.21,37,2021,2058
9597,2021-02-13,11368,8.64,44,2021,2065
9598,2021-02-20,11368,10.73,51,2021,2072
9599,2021-02-27,11368,8.38,58,2021,2079
9600,2021-03-06,11368,8.87,65,2021,2086
9601,2021-03-13,11368,9.56,72,2021,2093
9602,2021-03-20,11368,8.55,79,2021,2100
9603,2021-03-27,11368,8.69,86,2021,2107
9604,2021-04-03,11368,9.35,93,2021,2114
9605,2021-04-10,11368,6.29,100,2021,2121
9606,2021-04-17,11368,6.06,107,2021,2128
9607,2021-04-24,11368,4.23,114,2021,2135
9608,2021-05-01,11368,3.1,121,2021,2142
9609,2021-05-08,11368,2.36,128,2021,2149
9610,2021-05-15,11368,2.02,135,2021,2156
9611,2021-05-22,11368,1.31,142,2021,2163
9612,2021-05-29,11368,1.18,149,2021,2170
9613,2021-06-05,11368,0.54,156,2021,2177
9614,2021-06-12,11368,0.89,163,2021,2184
9615,2021-06-19,11368,0.68,170,2021,2191
9616,2021-06-26,11368,0.74,177,2021,2198
9617,2021-07-03,11368,1.52,184,2021,2205
9618,2021-07-10,11368,1.42,191,2021,2212
9619,2021-07-17,11368,1.46,198,2021,2219
9620,2021-07-24,11368,2.35,205,2021,2226
9621,2021-07-31,11368,3.59,212,2021,2233
9622,2021-08-07,11368,4.48,219,2021,2240
9623,2021-08-14,11368,4.95,226,2021,2247
9624,2021-08-21,11368,4.12,233,2021,2254
9625,2021-08-28,11368,4.27,240,2021,2261
9626,2021-09-04,11368,4.03,247,2021,2268
9627,2021-09-11,11368,4.01,254,2021,2275
9628,2021-09-18,11368,2.99,261,2021,2282
9629,2021-09-25,11368,2.68,268,2021,2289
9630,2021-10-02,11368,1.85,275,2021,2296
9631,2021-10-09,11368,1.41,282,2021,2303
9632,2021-10-16,11368,1.69,289,2021,2310
9633,2021-10-23,11368,1.29,296,2021,2317
9634,2021-10-30,11368,1.04,303,2021,2324
9635,2021-11-06,11368,1.13,310,2021,2331
9636,2020-08-08,11369,0.78,221,2020,2241
9637,2020-08-15,11369,1.33,228,2020,2248
9638,2020-08-22,11369,0.79,235,2020,2255
9639,2020-08-29,11369,0.64,242,2020,2262
9640,2020-09-05,11369,0.98,249,2020,2269
9641,2020-09-12,11369,1.21,256,2020,2276
9642,2020-09-19,11369,1.67,263,2020,2283
9643,2020-09-26,11369,1.41,270,2020,2290
9644,2020-10-03,11369,1.64,277,2020,2297
9645,2020-10-10,11369,0.96,284,2020,2304
9646,2020-10-17,11369,1.55,291,2020,2311
9647,2020-10-24,11369,2.03,298,2020,2318
9648,2020-10-31,11369,2.73,305,2020,2325
9649,2020-11-07,11369,3.47,312,2020,2332
9650,2020-11-14,11369,5.0,319,2020,2339
9651,2020-11-21,11369,5.31,326,2020,2346
9652,2020-11-28,11369,9.7,333,2020,2353
9653,2020-12-05,11369,7.13,340,2020,2360
9654,2020-12-12,11369,7.17,347,2020,2367
9655,2020-12-19,11369,9.4,354,2020,2374
9656,2020-12-26,11369,11.41,361,2020,2381
9657,2021-01-02,11369,12.26,2,2021,2023
9658,2021-01-09,11369,9.23,9,2021,2030
9659,2021-01-16,11369,10.24,16,2021,2037
9660,2021-01-23,11369,10.97,23,2021,2044
9661,2021-01-30,11369,11.67,30,2021,2051
9662,2021-02-06,11369,12.79,37,2021,2058
9663,2021-02-13,11369,9.41,44,2021,2065
9664,2021-02-20,11369,10.35,51,2021,2072
9665,2021-02-27,11369,7.85,58,2021,2079
9666,2021-03-06,11369,5.33,65,2021,2086
9667,2021-03-13,11369,6.77,72,2021,2093
9668,2021-03-20,11369,8.58,79,2021,2100
9669,2021-03-27,11369,8.93,86,2021,2107
9670,2021-04-03,11369,10.64,93,2021,2114
9671,2021-04-10,11369,6.65,100,2021,2121
9672,2021-04-17,11369,5.07,107,2021,2128
9673,2021-04-24,11369,4.37,114,2021,2135
9674,2021-05-01,11369,3.75,121,2021,2142
9675,2021-05-08,11369,2.77,128,2021,2149
9676,2021-05-15,11369,1.8,135,2021,2156
9677,2021-05-22,11369,1.15,142,2021,2163
9678,2021-05-29,11369,0.67,149,2021,2170
9679,2021-06-05,11369,0.89,156,2021,2177
9680,2021-06-12,11369,0.98,163,2021,2184
9681,2021-06-19,11369,0.73,170,2021,2191
9682,2021-06-26,11369,0.36,177,2021,2198
9683,2021-07-03,11369,0.44,184,2021,2205
9684,2021-07-10,11369,1.99,191,2021,2212
9685,2021-07-17,11369,3.06,198,2021,2219
9686,2021-07-24,11369,3.31,205,2021,2226
9687,2021-07-31,11369,4.14,212,2021,2233
9688,2021-08-07,11369,3.39,219,2021,2240
9689,2021-08-14,11369,4.45,226,2021,2247
9690,2021-08-21,11369,3.24,233,2021,2254
9691,2021-08-28,11369,4.06,240,2021,2261
9692,2021-09-04,11369,4.31,247,2021,2268
9693,2021-09-11,11369,3.9,254,2021,2275
9694,2021-09-18,11369,3.05,261,2021,2282
9695,2021-09-25,11369,1.69,268,2021,2289
9696,2021-10-02,11369,1.48,275,2021,2296
9697,2021-10-09,11369,1.29,282,2021,2303
9698,2021-10-16,11369,1.01,289,2021,2310
9699,2021-10-23,11369,0.15,296,2021,2317
9700,2021-10-30,11369,0.89,303,2021,2324
9701,2021-11-06,11369,1.57,310,2021,2331
9702,2020-08-08,11370,1.56,221,2020,2241
9703,2020-08-15,11370,1.76,228,2020,2248
9704,2020-08-22,11370,2.13,235,2020,2255
9705,2020-08-29,11370,0.96,242,2020,2262
9706,2020-09-05,11370,0.69,249,2020,2269
9707,2020-09-12,11370,0.95,256,2020,2276
9708,2020-09-19,11370,0.88,263,2020,2283
9709,2020-09-26,11370,1.21,270,2020,2290
9710,2020-10-03,11370,2.05,277,2020,2297
9711,2020-10-10,11370,1.83,284,2020,2304
9712,2020-10-17,11370,1.61,291,2020,2311
9713,2020-10-24,11370,3.55,298,2020,2318
9714,2020-10-31,11370,3.12,305,2020,2325
9715,2020-11-07,11370,3.96,312,2020,2332
9716,2020-11-14,11370,4.75,319,2020,2339
9717,2020-11-21,11370,4.08,326,2020,2346
9718,2020-11-28,11370,7.87,333,2020,2353
9719,2020-12-05,11370,4.94,340,2020,2360
9720,2020-12-12,11370,6.47,347,2020,2367
9721,2020-12-19,11370,7.78,354,2020,2374
9722,2020-12-26,11370,10.24,361,2020,2381
9723,2021-01-02,11370,14.97,2,2021,2023
9724,2021-01-09,11370,11.37,9,2021,2030
9725,2021-01-16,11370,13.37,16,2021,2037
9726,2021-01-23,11370,11.18,23,2021,2044
9727,2021-01-30,11370,11.44,30,2021,2051
9728,2021-02-06,11370,14.81,37,2021,2058
9729,2021-02-13,11370,9.92,44,2021,2065
9730,2021-02-20,11370,12.17,51,2021,2072
9731,2021-02-27,11370,9.68,58,2021,2079
9732,2021-03-06,11370,10.5,65,2021,2086
9733,2021-03-13,11370,8.61,72,2021,2093
9734,2021-03-20,11370,10.68,79,2021,2100
9735,2021-03-27,11370,10.04,86,2021,2107
9736,2021-04-03,11370,12.41,93,2021,2114
9737,2021-04-10,11370,7.54,100,2021,2121
9738,2021-04-17,11370,6.33,107,2021,2128
9739,2021-04-24,11370,4.25,114,2021,2135
9740,2021-05-01,11370,3.43,121,2021,2142
9741,2021-05-08,11370,2.99,128,2021,2149
9742,2021-05-15,11370,2.89,135,2021,2156
9743,2021-05-22,11370,1.12,142,2021,2163
9744,2021-05-29,11370,0.8,149,2021,2170
9745,2021-06-05,11370,1.49,156,2021,2177
9746,2021-06-12,11370,0.51,163,2021,2184
9747,2021-06-19,11370,0.26,170,2021,2191
9748,2021-06-26,11370,0.58,177,2021,2198
9749,2021-07-03,11370,0.89,184,2021,2205
9750,2021-07-10,11370,1.16,191,2021,2212
9751,2021-07-17,11370,1.63,198,2021,2219
9752,2021-07-24,11370,1.32,205,2021,2226
9753,2021-07-31,11370,2.28,212,2021,2233
9754,2021-08-07,11370,2.58,219,2021,2240
9755,2021-08-14,11370,4.65,226,2021,2247
9756,2021-08-21,11370,4.69,233,2021,2254
9757,2021-08-28,11370,4.03,240,2021,2261
9758,2021-09-04,11370,2.7,247,2021,2268
9759,2021-09-11,11370,4.58,254,2021,2275
9760,2021-09-18,11370,2.33,261,2021,2282
9761,2021-09-25,11370,3.14,268,2021,2289
9762,2021-10-02,11370,3.71,275,2021,2296
9763,2021-10-09,11370,2.7,282,2021,2303
9764,2021-10-16,11370,1.86,289,2021,2310
9765,2021-10-23,11370,2.14,296,2021,2317
9766,2021-10-30,11370,1.52,303,2021,2324
9767,2021-11-06,11370,0.92,310,2021,2331
9768,2020-08-08,11372,1.32,221,2020,2241
9769,2020-08-15,11372,0.9,228,2020,2248
9770,2020-08-22,11372,1.72,235,2020,2255
9771,2020-08-29,11372,1.27,242,2020,2262
9772,2020-09-05,11372,0.68,249,2020,2269
9773,2020-09-12,11372,0.73,256,2020,2276
9774,2020-09-19,11372,0.97,263,2020,2283
9775,2020-09-26,11372,1.29,270,2020,2290
9776,2020-10-03,11372,1.7,277,2020,2297
9777,2020-10-10,11372,1.94,284,2020,2304
9778,2020-10-17,11372,2.57,291,2020,2311
9779,2020-10-24,11372,2.63,298,2020,2318
9780,2020-10-31,11372,2.42,305,2020,2325
9781,2020-11-07,11372,3.0,312,2020,2332
9782,2020-11-14,11372,3.09,319,2020,2339
9783,2020-11-21,11372,4.68,326,2020,2346
9784,2020-11-28,11372,5.06,333,2020,2353
9785,2020-12-05,11372,5.45,340,2020,2360
9786,2020-12-12,11372,6.1,347,2020,2367
9787,2020-12-19,11372,6.47,354,2020,2374
9788,2020-12-26,11372,8.22,361,2020,2381
9789,2021-01-02,11372,8.51,2,2021,2023
9790,2021-01-09,11372,9.61,9,2021,2030
9791,2021-01-16,11372,10.62,16,2021,2037
9792,2021-01-23,11372,10.57,23,2021,2044
9793,2021-01-30,11372,10.73,30,2021,2051
9794,2021-02-06,11372,10.56,37,2021,2058
9795,2021-02-13,11372,7.1,44,2021,2065
9796,2021-02-20,11372,7.32,51,2021,2072
9797,2021-02-27,11372,5.87,58,2021,2079
9798,2021-03-06,11372,6.47,65,2021,2086
9799,2021-03-13,11372,8.02,72,2021,2093
9800,2021-03-20,11372,7.32,79,2021,2100
9801,2021-03-27,11372,6.55,86,2021,2107
9802,2021-04-03,11372,6.98,93,2021,2114
9803,2021-04-10,11372,5.28,100,2021,2121
9804,2021-04-17,11372,4.03,107,2021,2128
9805,2021-04-24,11372,3.86,114,2021,2135
9806,2021-05-01,11372,2.25,121,2021,2142
9807,2021-05-08,11372,1.92,128,2021,2149
9808,2021-05-15,11372,1.25,135,2021,2156
9809,2021-05-22,11372,1.16,142,2021,2163
9810,2021-05-29,11372,0.81,149,2021,2170
9811,2021-06-05,11372,0.6,156,2021,2177
9812,2021-06-12,11372,0.79,163,2021,2184
9813,2021-06-19,11372,0.6,170,2021,2191
